flight_id,flight_no,airline,date,time,destination,status,status_code,flight_type,last_updated
RH 317_2026-06-19,RH 317,HKC,2026-06-19,15:55,HAN,Dep 03:08 (20/06/2026),,departure,
CX 094_2026-06-19,CX 094,CPA,2026-06-19,16:00,"ANC, JFK",Dep 15:59,,departure,
5X 061_2026-06-19,5X 061,UPS,2026-06-19,16:05,"TPE, ANC, SDF",Dep 16:09,,departure,
P9 881_2026-06-19,P9 881,MGE,2026-06-19,16:10,GUM,Cancelled,,departure,
TK 6321_2026-06-19,TK 6321,THY,2026-06-19,16:25,IST,Dep 16:20,,departure,
5X 169_2026-06-19,5X 169,UPS,2026-06-19,16:25,"SIN, SDF",Dep 16:18,,departure,
3S 519_2026-06-19,3S 519,BOX,2026-06-19,16:45,LEJ,Dep 17:17,,departure,
CX 2049_2026-06-19,CX 2049,CPA,2026-06-19,16:55,HAN,Dep 16:54,,departure,
RH 9375_2026-06-19,RH 9375,HKC,2026-06-19,17:00,MAA,Dep 18:42,,departure,
QR 8475_2026-06-19,QR 8475,QTR,2026-06-19,17:15,DOH,Dep 17:36,,departure,
5Y 8139_2026-06-19,5Y 8139,GTI,2026-06-19,17:55,"DEL, ANC",Dep 00:17 (20/06/2026),,departure,
CX 2026_2026-06-19,CX 2026,CPA,2026-06-19,18:05,TPE,Dep 17:59,,departure,
CT 114_2026-06-19,CT 114,AAE,2026-06-19,18:05,KGF,Cancelled,,departure,
7L 247_2026-06-19,7L 247,AZG,2026-06-19,18:10,GYD,Cancelled,,departure,
RH 9457_2026-06-19,RH 9457,HKC,2026-06-19,18:10,DEL,Dep 19:02,,departure,
CB 855_2026-06-19,CB 855,ABB,2026-06-19,18:15,NVI,Dep 20:53,,departure,
7L 572_2026-06-19,7L 572,AZG,2026-06-19,18:35,GYD,Cancelled,,departure,
EK 9847_2026-06-19,EK 9847,UAE,2026-06-19,18:45,DWC,Dep 22:26,,departure,
SQ 7859_2026-06-19,SQ 7859,SIA,2026-06-19,18:55,SIN,Dep 18:51,,departure,
CI 6844_2026-06-19,CI 6844,CAL,2026-06-19,19:20,TPE,Dep 19:43,,departure,
5X 063_2026-06-19,5X 063,UPS,2026-06-19,19:25,"ANC, SDF",Dep 19:17,,departure,
TH 641_2026-06-19,TH 641,RMY,2026-06-19,19:30,KUL,Dep 19:20,,departure,
QR 8423_2026-06-19,QR 8423,QTR,2026-06-19,19:30,DOH,Dep 19:19,,departure,
AK 8542_2026-06-19,AK 8542,AXM,2026-06-19,19:45,KUL,Dep 19:29,,departure,
SV 977_2026-06-19,SV 977,SVA,2026-06-19,19:45,JED,Dep 11:10 (20/06/2026),,departure,
5X 059_2026-06-19,5X 059,UPS,2026-06-19,19:45,"ANC, ONT",Cancelled,,departure,
FX 5991_2026-06-19,FX 5991,FDX,2026-06-19,19:50,"KIX, OAK, MEM",Dep 19:50,,departure,
K4 704_2026-06-19,K4 704,CKS,2026-06-19,20:45,"DWC, TLV",Dep 03:46 (20/06/2026),,departure,
CX 3147_2026-06-19,CX 3147,CPA,2026-06-19,21:00,HAN,Dep 21:36,,departure,
RH 351_2026-06-19,RH 351,HKC,2026-06-19,21:20,MNL,Dep 22:13,,departure,
EK 9775_2026-06-19,EK 9775,UAE,2026-06-19,21:25,DWC,Cancelled,,departure,
AK 8535_2026-06-19,AK 8535,AXM,2026-06-19,21:55,KUL,Cancelled,,departure,
WW 109_2026-06-19,WW 109,KXP,2026-06-19,22:00,KUL,Cancelled,,departure,
CV 293_2026-06-19,CV 293,CLX,2026-06-19,22:15,"ANC, NLU, GDL, LAX",Dep 22:13,,departure,
HJ 022_2026-06-19,HJ 022,TMN,2026-06-19,22:35,SYD,Dep 22:55,,departure,
QF 7526_2026-06-19,QF 7526,QFA,2026-06-19,23:50,SYD,Dep 00:02 (20/06/2026),,departure,
CX 3272_2026-06-20,CX 3272,CPA,2026-06-20,00:05,"ANC, MIA, ATL",Dep 00:08,,departure,
RH 4568_2026-06-20,RH 4568,HKC,2026-06-20,00:15,TPE,Cancelled,,departure,
RH 829_2026-06-20,RH 829,HKC,2026-06-20,00:15,PVG,Cancelled,,departure,
QR 8429_2026-06-20,QR 8429,QTR,2026-06-20,00:30,DOH,Dep 00:33,,departure,
CX 006_2026-06-20,CX 006,CPA,2026-06-20,00:50,NRT,Dep 01:34,,departure,
MS 510_2026-06-20,MS 510,MSR,2026-06-20,01:00,BKK,Dep 04:27,,departure,
CX 086_2026-06-20,CX 086,CPA,2026-06-20,01:30,"ANC, NLU",Dep 06:03,,departure,
BR 6090_2026-06-20,BR 6090,EVA,2026-06-20,01:30,TPE,Dep 01:15,,departure,
KJ 972_2026-06-20,KJ 972,AIH,2026-06-20,02:20,ICN,Cancelled,,departure,
KZ 202_2026-06-20,KZ 202,NCA,2026-06-20,02:25,NRT,Dep 02:49,,departure,
NH 8512_2026-06-20,NH 8512,ANA,2026-06-20,02:25,NRT,Dep 02:08,,departure,
SV 983D_2026-06-20,SV 983D,SVA,2026-06-20,02:25,RUH,Cancelled,,departure,
CX 056_2026-06-20,CX 056,CPA,2026-06-20,02:40,PVG,Dep 03:07,,departure,
ET 3219_2026-06-20,ET 3219,ETH,2026-06-20,02:40,ADD,Cancelled,,departure,
CI 5836_2026-06-20,CI 5836,CAL,2026-06-20,03:00,TPE,Dep 05:09,,departure,
KE 314_2026-06-20,KE 314,KAL,2026-06-20,03:10,ICN,Dep 02:59,,departure,
BR 6536_2026-06-20,BR 6536,EVA,2026-06-20,03:20,TPE,Dep 02:50,,departure,
LD 457_2026-06-20,LD 457,AHK,2026-06-20,03:35,"MNL, CEB",Dep 03:40,,departure,
QR 8421_2026-06-20,QR 8421,QTR,2026-06-20,03:35,DOH,Dep 03:20,,departure,
8K 526_2026-06-20,8K 526,KMI,2026-06-20,03:40,BKK,Dep 03:36,,departure,
LD 591_2026-06-20,LD 591,AHK,2026-06-20,03:45,PEN,Dep 03:46,,departure,
LD 128_2026-06-20,LD 128,AHK,2026-06-20,03:50,ICN,Dep 03:47,,departure,
LD 208_2026-06-20,LD 208,AHK,2026-06-20,03:55,NRT,Dep 03:54,,departure,
WW 891_2026-06-20,WW 891,KXP,2026-06-20,03:55,KUL,Cancelled,,departure,
CX 050_2026-06-20,CX 050,CPA,2026-06-20,04:00,CGO,Dep 08:48,,departure,
LD 831_2026-06-20,LD 831,AHK,2026-06-20,04:05,BKK,Dep 05:11,,departure,
TC 503_2026-06-20,TC 503,ATC,2026-06-20,04:10,MCT,Cancelled,,departure,
LD 782_2026-06-20,LD 782,AHK,2026-06-20,04:15,PVG,Dep 04:10,,departure,
ET 3707_2026-06-20,ET 3707,ETH,2026-06-20,04:25,"BUD, ADD",Dep 05:03,,departure,
CT 154_2026-06-20,CT 154,AAE,2026-06-20,04:30,"HSA, BUD",Cancelled,,departure,
LD 317_2026-06-20,LD 317,AHK,2026-06-20,04:35,SIN,Dep 04:37,,departure,
LD 680_2026-06-20,LD 680,AHK,2026-06-20,04:45,TPE,Dep 04:56,,departure,
CX 061_2026-06-20,CX 061,CPA,2026-06-20,05:00,"BLR, FRA",Dep 04:59,,departure,
3S 715_2026-06-20,3S 715,BOX,2026-06-20,05:35,"DXB, LEJ",Dep 05:43,,departure,
EK 9831_2026-06-20,EK 9831,UAE,2026-06-20,05:35,DWC,Dep 03:09,,departure,
3S 733_2026-06-20,3S 733,BOX,2026-06-20,05:40,"BLR, EMA, LEJ",Dep 07:17,,departure,
ES 720_2026-06-20,ES 720,DHX,2026-06-20,05:40,BAH,Dep 06:22,,departure,
3S 545_2026-06-20,3S 545,BOX,2026-06-20,05:55,"BRU, FRA",Dep 05:53,,departure,
3S 502_2026-06-20,3S 502,BOX,2026-06-20,06:00,LAX,Dep 06:06,,departure,
FX 021_2026-06-20,FX 021,FDX,2026-06-20,06:05,"IST, CDG, LGG, MEM",Dep 05:58,,departure,
K4 253_2026-06-20,K4 253,CKS,2026-06-20,06:55,"ANC, CVG",Dep 17:42,,departure,
3S 709_2026-06-20,3S 709,BOX,2026-06-20,06:55,"BAH, LEJ",Dep 07:08,,departure,
K4 241_2026-06-20,K4 241,CKS,2026-06-20,07:00,"ANC, MIA, CVG",Dep 09:38,,departure,
RH 331_2026-06-20,RH 331,HKC,2026-06-20,07:00,BKK,Dep 09:37,,departure,
CK 264_2026-06-20,CK 264,CKK,2026-06-20,07:00,"CKG, PVG",Dep 06:44,,departure,
F5 7618_2026-06-20,F5 7618,ATG,2026-06-20,07:00,"DWC, TLV",Cancelled,,departure,
CT 126_2026-06-20,CT 126,AAE,2026-06-20,07:00,"KGF, OTP",Dep 07:04,,departure,
CC 3575_2026-06-20,CC 3575,ABD,2026-06-20,07:00,"CMB, JNB",Dep 06:58,,departure,
RH 392_2026-06-20,RH 392,HKC,2026-06-20,07:05,"CIT, BUD",Dep 03:44 (21/06/2026),,departure,
ET 3601_2026-06-20,ET 3601,ETH,2026-06-20,07:10,ADD,Cancelled,,departure,
EK 9215_2026-06-20,EK 9215,UAE,2026-06-20,07:15,"ALA, BUD",Dep 07:10,,departure,
EK 9853_2026-06-20,EK 9853,UAE,2026-06-20,07:15,DWC,Dep 10:38,,departure,
QR 8403_2026-06-20,QR 8403,QTR,2026-06-20,07:20,DOH,Dep 07:11,,departure,
HJ 026_2026-06-20,HJ 026,TMN,2026-06-20,07:20,SYD,Dep 07:21,,departure,
MB 352_2026-06-20,MB 352,MNB,2026-06-20,07:30,"NVI, IST",Dep 09:19,,departure,
K4 531_2026-06-20,K4 531,CKS,2026-06-20,07:30,"ANC, LAX",Dep 14:40,,departure,
SR 815_2026-06-20,SR 815,XKY,2026-06-20,07:30,CRK,Dep 07:16,,departure,
2U 8874_2026-06-20,2U 8874,FKH,2026-06-20,08:00,"NQZ, RIX",Cancelled,,departure,
CV 3739_2026-06-20,CV 3739,CLX,2026-06-20,08:05,"GYD, LUX",Dep 09:01,,departure,
CX 3073_2026-06-20,CX 3073,CPA,2026-06-20,08:20,PEN,Dep 08:19,,departure,
RH 701_2026-06-20,RH 701,HKC,2026-06-20,08:30,SYD,Dep 10:04,,departure,
RH 371_2026-06-20,RH 371,HKC,2026-06-20,08:40,SIN,Dep 10:47,,departure,
LD 8927_2026-06-20,LD 8927,AHK,2026-06-20,09:20,CGK,Dep 09:35,,departure,
KJ 952_2026-06-20,KJ 952,AIH,2026-06-20,09:20,ICN,Dep 12:23,,departure,
MB 580_2026-06-20,MB 580,MNB,2026-06-20,09:30,"NVI, IST",Dep 10:36,,departure,
EK 9833_2026-06-20,EK 9833,UAE,2026-06-20,09:40,DWC,Cancelled,,departure,
TK 6235_2026-06-20,TK 6235,THY,2026-06-20,09:45,IST,Dep 10:24,,departure,
CV 251_2026-06-20,CV 251,CLX,2026-06-20,09:55,"ANC, ORD, DFW, LUX",Dep 07:29 (21/06/2026),,departure,
RH 6651_2026-06-20,RH 6651,HKC,2026-06-20,09:55,DAC,Dep 18:36,,departure,
T8 4704_2026-06-20,T8 4704,TVR,2026-06-20,10:00,SHJ,Dep 12:30,,departure,
LH 8461_2026-06-20,LH 8461,GEC,2026-06-20,10:20,"IST, FRA",Dep 10:30,,departure,
SQ 7980_2026-06-20,SQ 7980,SIA,2026-06-20,10:30,"ANC, DFW",Dep 10:43,,departure,
CV 292_2026-06-20,CV 292,CLX,2026-06-20,10:30,"GYD, LUX",Dep 10:33,,departure,
7L 148_2026-06-20,7L 148,AZG,2026-06-20,10:30,GYD,Dep 10:48,,departure,
EY 926_2026-06-20,EY 926,ETD,2026-06-20,10:45,AUH,Dep 10:55,,departure,
T8 4708_2026-06-20,T8 4708,TVR,2026-06-20,11:50,SHJ,Dep 11:55,,departure,
D0 593_2026-06-20,D0 593,DHK,2026-06-20,11:55,"DEL, EMA",Dep 00:14 (21/06/2026),,departure,
RH 9489_2026-06-20,RH 9489,HKC,2026-06-20,12:05,"ALA, IST",Cancelled,,departure,
CX 084_2026-06-20,CX 084,CPA,2026-06-20,12:10,"ANC, LAX, PDX",Dep 12:16,,departure,
5Y 8052_2026-06-20,5Y 8052,GTI,2026-06-20,12:30,"ANC, MIA",Dep 12:32,,departure,
CV 352_2026-06-20,CV 352,CLX,2026-06-20,13:10,"GYD, BUD, LUX",Dep 13:10,,departure,
CX 049_2026-06-20,CX 049,CPA,2026-06-20,13:15,DAC,Dep 13:37,,departure,
KJ 968_2026-06-20,KJ 968,AIH,2026-06-20,13:30,ICN,Dep 16:44,,departure,
MH 6113_2026-06-20,MH 6113,MAS,2026-06-20,13:35,KUL,Dep 17:34 (21/06/2026),,departure,
HE 885_2026-06-20,HE 885,HGO,2026-06-20,13:45,SHJ,Dep 12:47,,departure,
CX 3241_2026-06-20,CX 3241,CPA,2026-06-20,14:30,DEL,Dep 18:03,,departure,
WW 862_2026-06-20,WW 862,KXP,2026-06-20,14:45,KUL,Cancelled,,departure,
EK 9845_2026-06-20,EK 9845,UAE,2026-06-20,14:45,DWC,Dep 15:08,,departure,
5X 069_2026-06-20,5X 069,UPS,2026-06-20,14:55,"ANC, SDF",Dep 14:56,,departure,
CX 3032_2026-06-20,CX 3032,CPA,2026-06-20,15:10,ICN,Dep 15:43,,departure,
RH 317_2026-06-20,RH 317,HKC,2026-06-20,15:55,HAN,Dep 12:16 (21/06/2026),,departure,
MP 9452_2026-06-20,MP 9452,MPH,2026-06-20,16:00,"ALA, AMS",Dep 15:54,,departure,
CX 080_2026-06-20,CX 080,CPA,2026-06-20,16:05,"ANC, ORD",Dep 18:17,,departure,
CX 3296_2026-06-20,CX 3296,CPA,2026-06-20,16:30,"ANC, JFK",Dep 16:30,,departure,
EK 9793_2026-06-20,EK 9793,UAE,2026-06-20,16:50,DWC,Dep 17:14,,departure,
5Y 8137_2026-06-20,5Y 8137,GTI,2026-06-20,17:15,"DEL, ANC",Dep 19:33,,departure,
C8 762_2026-06-20,C8 762,ICV,2026-06-20,17:25,"ASB, MXP",Dep 19:43,,departure,
CP 198_2026-06-20,CP 198,LSI,2026-06-20,17:30,"GYD, FCO",Dep 17:24,,departure,
KE 9314_2026-06-20,KE 9314,KAL,2026-06-20,17:30,ICN,Dep 16:57,,departure,
MB 370_2026-06-20,MB 370,MNB,2026-06-20,17:45,"NVI, IST",Dep 20:22,,departure,
2G 102_2026-06-20,2G 102,HUA,2026-06-20,17:45,"HSA, BUD",Dep 21:29 (21/06/2026),,departure,
EK 9841_2026-06-20,EK 9841,UAE,2026-06-20,18:00,DWC,Dep 16:16,,departure,
5Y 4356_2026-06-20,5Y 4356,GTI,2026-06-20,18:05,"SHJ, LGG",Cancelled,,departure,
5C 850_2026-06-20,5C 850,ICL,2026-06-20,18:05,"DWC, TLV",Dep 10:35 (21/06/2026),,departure,
7L 624_2026-06-20,7L 624,AZG,2026-06-20,18:25,GYD,Cancelled,,departure,
CI 5824_2026-06-20,CI 5824,CAL,2026-06-20,18:50,TPE,Dep 18:59,,departure,
CI 5838_2026-06-20,CI 5838,CAL,2026-06-20,19:20,TPE,Dep 19:00,,departure,
2C 575_2026-06-20,2C 575,CMA,2026-06-20,19:25,"NVI, CDG",Dep 19:13,,departure,
5X 1931_2026-06-20,5X 1931,UPS,2026-06-20,19:30,"ANC, ORD, SDF",Cancelled,,departure,
TH 641_2026-06-20,TH 641,RMY,2026-06-20,19:30,KUL,Dep 19:39,,departure,
AK 8546_2026-06-20,AK 8546,AXM,2026-06-20,19:45,KUL,Dep 20:29,,departure,
3S 631_2026-06-20,3S 631,BOX,2026-06-20,19:45,"BLR, FRA",Dep 19:53,,departure,
SV 973_2026-06-20,SV 973,SVA,2026-06-20,19:45,RUH,Dep 23:02,,departure,
SQ 7867_2026-06-20,SQ 7867,SIA,2026-06-20,19:45,SIN,Dep 19:27,,departure,
CX 067_2026-06-20,CX 067,CPA,2026-06-20,19:55,"MAA, FRA",Dep 20:13,,departure,
TK 6249_2026-06-20,TK 6249,THY,2026-06-20,20:00,"CIT, IST",Dep 21:33,,departure,
FX 5012_2026-06-20,FX 5012,FDX,2026-06-20,20:45,"ANC, MEM",Dep 20:42,,departure,
5X 059_2026-06-20,5X 059,UPS,2026-06-20,21:00,"ANC, ONT",Cancelled,,departure,
CV 309_2026-06-20,CV 309,CLX,2026-06-20,21:10,"GYD, LUX",Dep 21:26,,departure,
RH 351_2026-06-20,RH 351,HKC,2026-06-20,21:20,MNL,Dep 22:12,,departure,
QR 8441_2026-06-20,QR 8441,QTR,2026-06-20,21:30,DOH,Dep 21:34,,departure,
7L 648_2026-06-20,7L 648,AZG,2026-06-20,21:55,GYD,Cancelled,,departure,
CX 3262_2026-06-20,CX 3262,CPA,2026-06-20,22:00,CKG,Dep 22:35,,departure,
EK 9861_2026-06-20,EK 9861,UAE,2026-06-20,22:10,DWC,Dep 22:19,,departure,
CV 244_2026-06-20,CV 244,CLX,2026-06-20,22:15,"ANC, LAX, LUX",Dep 22:22,,departure,
EY 938_2026-06-20,EY 938,ETD,2026-06-20,22:45,AUH,Dep 07:08 (21/06/2026),,departure,
HE 1710_2026-06-20,HE 1710,HGO,2026-06-20,23:00,GYD,Cancelled,,departure,
CX 3238_2026-06-20,CX 3238,CPA,2026-06-20,23:10,XMN,Dep 04:42 (21/06/2026),,departure,
BR 6820_2026-06-20,BR 6820,EVA,2026-06-20,23:15,TPE,Dep 22:22,,departure,
CX 054_2026-06-20,CX 054,CPA,2026-06-20,23:30,PVG,Dep 23:37,,departure,
5X 061_2026-06-20,5X 061,UPS,2026-06-20,23:30,"TPE, ANC, SDF",Dep 23:18,,departure,
RH 4568_2026-06-21,RH 4568,HKC,2026-06-21,00:15,TPE,Dep 18:27,,departure,
RH 829_2026-06-21,RH 829,HKC,2026-06-21,00:15,PVG,Dep 08:38,,departure,
ET 3785_2026-06-21,ET 3785,ETH,2026-06-21,00:15,"MCT, MAD, ADD",Dep 23:59 (20/06/2026),,departure,
CX 006_2026-06-21,CX 006,CPA,2026-06-21,00:50,NRT,Dep 01:09,,departure,
MS 510_2026-06-21,MS 510,MSR,2026-06-21,01:00,BKK,Dep 01:45,,departure,
CX 096_2026-06-21,CX 096,CPA,2026-06-21,01:30,"ANC, NLU",Dep 09:47,,departure,
SV 987_2026-06-21,SV 987,SVA,2026-06-21,01:40,RUH,Dep 10:59,,departure,
QR 8465_2026-06-21,QR 8465,QTR,2026-06-21,02:20,DOH,Dep 02:15,,departure,
KZ 202_2026-06-21,KZ 202,NCA,2026-06-21,02:25,NRT,Dep 02:25,,departure,
5X 063_2026-06-21,5X 063,UPS,2026-06-21,02:35,"ANC, SDF",Dep 02:25,,departure,
QR 8419_2026-06-21,QR 8419,QTR,2026-06-21,02:40,DOH,Dep 02:35,,departure,
CP 144_2026-06-21,CP 144,LSI,2026-06-21,02:45,MXP,Dep 02:56,,departure,
CI 5826_2026-06-21,CI 5826,CAL,2026-06-21,03:00,TPE,Dep 02:30,,departure,
KE 314_2026-06-21,KE 314,KAL,2026-06-21,03:10,ICN,Dep 02:52,,departure,
LD 457_2026-06-21,LD 457,AHK,2026-06-21,03:35,"MNL, CEB",Dep 03:35,,departure,
LD 768_2026-06-21,LD 768,AHK,2026-06-21,03:35,PEK,Dep 03:28,,departure,
LD 831_2026-06-21,LD 831,AHK,2026-06-21,03:40,BKK,Dep 03:47,,departure,
8K 526_2026-06-21,8K 526,KMI,2026-06-21,03:40,BKK,Dep 03:42,,departure,
ET 3793_2026-06-21,ET 3793,ETH,2026-06-21,03:45,"BUD, ADD",Dep 10:21,,departure,
ET 3769_2026-06-21,ET 3769,ETH,2026-06-21,03:50,"EMA, OSL",Cancelled,,departure,
LD 216_2026-06-21,LD 216,AHK,2026-06-21,03:55,NGO,Dep 03:56,,departure,
LD 327_2026-06-21,LD 327,AHK,2026-06-21,03:55,SIN,Dep 03:57,,departure,
LD 204_2026-06-21,LD 204,AHK,2026-06-21,04:00,KIX,Dep 04:06,,departure,
7L 247_2026-06-21,7L 247,AZG,2026-06-21,04:00,GYD,Dep 04:08,,departure,
QR 8407_2026-06-21,QR 8407,QTR,2026-06-21,04:00,DOH,Dep 04:22,,departure,
LD 208_2026-06-21,LD 208,AHK,2026-06-21,04:05,NRT,Dep 04:13,,departure,
LD 720_2026-06-21,LD 720,AHK,2026-06-21,04:05,CTU,Dep 04:07,,departure,
LD 782_2026-06-21,LD 782,AHK,2026-06-21,04:15,PVG,Dep 04:25,,departure,
TH 3091_2026-06-21,TH 3091,RMY,2026-06-21,04:15,PEN,Dep 04:19,,departure,
5X 023_2026-06-21,5X 023,UPS,2026-06-21,04:35,"CGN, PHL",Cancelled,,departure,
LD 128_2026-06-21,LD 128,AHK,2026-06-21,04:50,ICN,Dep 04:42,,departure,
MH 6013_2026-06-21,MH 6013,MAS,2026-06-21,04:55,KUL,Dep 03:09 (22/06/2026),,departure,
LD 561_2026-06-21,LD 561,AHK,2026-06-21,05:00,"SGN, PEN",Dep 05:03,,departure,
ES 736_2026-06-21,ES 736,DHX,2026-06-21,05:00,"BLR, BAH",Dep 05:08,,departure,
TH 3508_2026-06-21,TH 3508,RMY,2026-06-21,05:00,KUL,Dep 07:59,,departure,
QR 8473_2026-06-21,QR 8473,QTR,2026-06-21,05:15,DOH,Dep 04:55,,departure,
3S 713_2026-06-21,3S 713,BOX,2026-06-21,05:35,"DXB, LEJ",Dep 06:15,,departure,
QR 8453_2026-06-21,QR 8453,QTR,2026-06-21,05:45,DOH,Dep 05:44,,departure,
3S 500_2026-06-21,3S 500,BOX,2026-06-21,06:00,LAX,Dep 06:07,,departure,
QR 8431_2026-06-21,QR 8431,QTR,2026-06-21,06:00,DOH,Dep 05:57,,departure,
CX 007_2026-06-21,CX 007,CPA,2026-06-21,06:05,"BOM, LHR",Dep 05:56,,departure,
ET 3219_2026-06-21,ET 3219,ETH,2026-06-21,06:05,ADD,Dep 14:35,,departure,
QY 651_2026-06-21,QY 651,BCS,2026-06-21,06:30,"BAH, LEJ",Dep 06:38,,departure,
CX 072_2026-06-21,CX 072,CPA,2026-06-21,06:40,"ANC, MIA, IAH",Dep 06:54,,departure,
K4 255_2026-06-21,K4 255,CKS,2026-06-21,06:55,"ANC, JFK, CVG",Dep 07:50,,departure,
CC 4030_2026-06-21,CC 4030,ABD,2026-06-21,06:55,"CMB, JNB",Dep 07:07 (23/06/2026),,departure,
K4 235_2026-06-21,K4 235,CKS,2026-06-21,07:00,"ANC, MIA, CVG",Dep 16:40,,departure,
RH 331_2026-06-21,RH 331,HKC,2026-06-21,07:00,BKK,Dep 08:37,,departure,
F5 7618_2026-06-21,F5 7618,ATG,2026-06-21,07:00,"DWC, TLV",Cancelled,,departure,
5X 003_2026-06-21,5X 003,UPS,2026-06-21,07:00,"CGN, PHL",Dep 07:08,,departure,
QY 517_2026-06-21,QY 517,BCS,2026-06-21,07:00,"ALA, LEJ",Cancelled,,departure,
CK 264_2026-06-21,CK 264,CKK,2026-06-21,07:10,CKG,Dep 06:24,,departure,
3S 507_2026-06-21,3S 507,BOX,2026-06-21,07:15,LEJ,Dep 07:07,,departure,
CI 5834_2026-06-21,CI 5834,CAL,2026-06-21,07:20,TPE,Dep 07:12,,departure,
CV 708_2026-06-21,CV 708,CLX,2026-06-21,07:20,"GYD, BUD, LUX",Dep 07:39,,departure,
HJ 024_2026-06-21,HJ 024,TMN,2026-06-21,07:25,SYD,Dep 07:29,,departure,
3S 721_2026-06-21,3S 721,BOX,2026-06-21,07:35,"DEL, LEJ",Dep 08:07,,departure,
QY 675_2026-06-21,QY 675,BCS,2026-06-21,07:35,ALA,Dep 07:50,,departure,
K4 223_2026-06-21,K4 223,CKS,2026-06-21,07:40,ANC,Dep 06:12,,departure,
K4 201_2026-06-21,K4 201,CKS,2026-06-21,08:15,"ANC, CVG",Cancelled,,departure,
3S 547_2026-06-21,3S 547,BOX,2026-06-21,08:20,"BRU, LEJ",Dep 08:52,,departure,
ES 696_2026-06-21,ES 696,DHX,2026-06-21,08:25,BAH,Dep 08:50,,departure,
RH 701_2026-06-21,RH 701,HKC,2026-06-21,08:30,SYD,Cancelled,,departure,
RH 371_2026-06-21,RH 371,HKC,2026-06-21,08:40,SIN,Dep 20:26,,departure,
K4 273_2026-06-21,K4 273,CKS,2026-06-21,08:55,"ANC, CVG",Dep 15:22,,departure,
FX 018_2026-06-21,FX 018,FDX,2026-06-21,09:15,"SIN, ANC, MEM",Dep 21:07,,departure,
SV 3029_2026-06-21,SV 3029,SVA,2026-06-21,09:20,RUH,Dep 10:33,,departure,
KJ 954_2026-06-21,KJ 954,AIH,2026-06-21,09:20,ICN,Dep 09:35,,departure,
K4 702_2026-06-21,K4 702,CKS,2026-06-21,09:30,"DWC, TLV",Dep 11:16,,departure,
3S 509_2026-06-21,3S 509,BOX,2026-06-21,09:30,LEJ,Dep 15:58,,departure,
7L 572_2026-06-21,7L 572,AZG,2026-06-21,09:30,DWC,Dep 12:31,,departure,
HJ 032_2026-06-21,HJ 032,TMN,2026-06-21,09:35,MEL,Dep 10:02,,departure,
QR 8433_2026-06-21,QR 8433,QTR,2026-06-21,09:45,DOH,Dep 11:24,,departure,
EK 9833_2026-06-21,EK 9833,UAE,2026-06-21,09:45,DWC,Dep 10:15,,departure,
CX 3249_2026-06-21,CX 3249,CPA,2026-06-21,09:50,CGK,Dep 10:44,,departure,
RH 962_2026-06-21,RH 962,HKC,2026-06-21,09:55,KIX,Dep 11:16,,departure,
F5 7621_2026-06-21,F5 7621,ATG,2026-06-21,10:30,DWC,Cancelled,,departure,
CX 079_2026-06-21,CX 079,CPA,2026-06-21,10:40,SIN,Dep 11:47,,departure,
N8 856_2026-06-21,N8 856,NCR,2026-06-21,11:00,MAA,Cancelled,,departure,
MP 9462_2026-06-21,MP 9462,MPH,2026-06-21,11:15,"ALA, AMS",Dep 11:15,,departure,
3V 400_2026-06-21,3V 400,TAY,2026-06-21,11:25,"ALA, LGG",Dep 14:07,,departure,
T8 4702_2026-06-21,T8 4702,TVR,2026-06-21,12:00,SHJ,Dep 12:22,,departure,
T8 4704_2026-06-21,T8 4704,TVR,2026-06-21,12:00,SHJ,Dep 12:03,,departure,
5X 1931_2026-06-21,5X 1931,UPS,2026-06-21,12:30,"ANC, SDF",Dep 13:11,,departure,
CT 128_2026-06-21,CT 128,AAE,2026-06-21,12:55,"KGF, LGG",Dep 12:51,,departure,
LD 8915_2026-06-21,LD 8915,AHK,2026-06-21,13:10,CGK,Dep 13:23,,departure,
TK 6691_2026-06-21,TK 6691,THY,2026-06-21,13:15,"CIT, IST",Dep 16:10,,departure,
KJ 970_2026-06-21,KJ 970,AIH,2026-06-21,13:15,ICN,Dep 13:30,,departure,
EK 9859_2026-06-21,EK 9859,UAE,2026-06-21,13:25,DWC,Dep 08:13 (22/06/2026),,departure,
WW 893_2026-06-21,WW 893,KXP,2026-06-21,13:50,KUL,Cancelled,,departure,
N8 511_2026-06-21,N8 511,NCR,2026-06-21,14:00,ANC,Dep 20:14,,departure,
CV 942_2026-06-21,CV 942,CLX,2026-06-21,14:00,"GYD, LUX",Dep 21:29,,departure,
CB 859_2026-06-21,CB 859,ABB,2026-06-21,14:00,NVI,Dep 14:20,,departure,
F5 6619_2026-06-21,F5 6619,ATG,2026-06-21,14:00,"ALA, BUD",Dep 21:23 (22/06/2026),,departure,
CT 154_2026-06-21,CT 154,AAE,2026-06-21,14:10,"HSA, BUD",Dep 10:21,,departure,
LH 8473_2026-06-21,LH 8473,GEC,2026-06-21,14:30,FRA,Cancelled,,departure,
K4 551_2026-06-21,K4 551,CKS,2026-06-21,14:40,"NRT, ANC, ORD",Dep 07:32 (22/06/2026),,departure,
CV 209_2026-06-21,CV 209,CLX,2026-06-21,14:45,"ANC, ORD, LUX",Dep 15:49,,departure,
