flight_id,flight_no,airline,date,time,destination,status,status_code,flight_type,last_updated
RH 317_2026-07-17,RH 317,HKC,2026-07-17,15:55,HAN,Dep 10:11 (18/07/2026),,departure,
CX 094_2026-07-17,CX 094,CPA,2026-07-17,16:00,"ANC, JFK",Dep 10:28 (18/07/2026),,departure,
5X 061_2026-07-17,5X 061,UPS,2026-07-17,16:05,"TPE, ANC, SDF",Dep 16:03,,departure,
P9 881_2026-07-17,P9 881,MGE,2026-07-17,16:10,GUM,Dep 06:44 (18/07/2026),,departure,
TK 6321_2026-07-17,TK 6321,THY,2026-07-17,16:25,IST,Dep 04:25 (18/07/2026),,departure,
5X 169_2026-07-17,5X 169,UPS,2026-07-17,16:25,"SIN, SDF",Dep 17:01,,departure,
3S 519_2026-07-17,3S 519,BOX,2026-07-17,16:45,LEJ,Dep 17:10,,departure,
EK 9413_2026-07-17,EK 9413,UAE,2026-07-17,16:45,DWC,Dep 19:07,,departure,
CX 2049_2026-07-17,CX 2049,CPA,2026-07-17,16:55,HAN,Dep 16:51,,departure,
QR 8475_2026-07-17,QR 8475,QTR,2026-07-17,17:15,DOH,Dep 20:54,,departure,
5Y 8139_2026-07-17,5Y 8139,GTI,2026-07-17,17:55,"DEL, ANC",Dep 18:00,,departure,
Z7 322_2026-07-17,Z7 322,CMS,2026-07-17,18:00,"CCU, TBS",Dep 18:15,,departure,
CX 2026_2026-07-17,CX 2026,CPA,2026-07-17,18:05,TPE,Dep 20:23,,departure,
7L 247_2026-07-17,7L 247,AZG,2026-07-17,18:10,GYD,Cancelled,,departure,
EK 9847_2026-07-17,EK 9847,UAE,2026-07-17,18:25,DWC,Dep 18:26,,departure,
SV 3021_2026-07-17,SV 3021,SVA,2026-07-17,18:35,"RUH, BUD",Dep 19:12,,departure,
7L 572_2026-07-17,7L 572,AZG,2026-07-17,18:35,"DWC, AMM",Dep 14:11,,departure,
2C 561_2026-07-17,2C 561,CMA,2026-07-17,18:45,"NVI, CDG",Dep 19:04,,departure,
SQ 7859_2026-07-17,SQ 7859,SIA,2026-07-17,18:55,SIN,Dep 18:28,,departure,
F5 6516_2026-07-17,F5 6516,ATG,2026-07-17,19:00,SHJ,Dep 10:31,,departure,
CI 6844_2026-07-17,CI 6844,CAL,2026-07-17,19:20,TPE,Dep 21:13,,departure,
5X 063_2026-07-17,5X 063,UPS,2026-07-17,19:25,"ANC, SDF",Dep 20:11,,departure,
TH 641_2026-07-17,TH 641,RMY,2026-07-17,19:30,KUL,Dep 18:37,,departure,
QR 8423_2026-07-17,QR 8423,QTR,2026-07-17,19:30,DOH,Dep 21:52,,departure,
WW 866_2026-07-17,WW 866,KXP,2026-07-17,19:35,HKG,Cancelled,,departure,
AK 8542_2026-07-17,AK 8542,AXM,2026-07-17,19:45,KUL,Dep 21:16,,departure,
SV 977_2026-07-17,SV 977,SVA,2026-07-17,19:45,JED,Cancelled,,departure,
5X 059_2026-07-17,5X 059,UPS,2026-07-17,19:45,"ANC, ONT",Dep 19:48,,departure,
FX 5991_2026-07-17,FX 5991,FDX,2026-07-17,19:50,"KIX, OKA, MEM",Dep 19:51,,departure,
N8 524_2026-07-17,N8 524,NCR,2026-07-17,20:00,"AUH, KWI",Dep 07:46 (18/07/2026),,departure,
SQ 7354_2026-07-17,SQ 7354,SIA,2026-07-17,20:05,"MAA, BRU",Cancelled,,departure,
ET 3769_2026-07-17,ET 3769,ETH,2026-07-17,20:15,"EMA, ADD",Dep 20:34,,departure,
K4 702_2026-07-17,K4 702,CKS,2026-07-17,20:25,"DWC, TLV",Dep 21:51,,departure,
CX 3147_2026-07-17,CX 3147,CPA,2026-07-17,21:00,HAN,Dep 07:07 (18/07/2026),,departure,
CX 090_2026-07-17,CX 090,CPA,2026-07-17,21:05,"ANC, LAX, DFW",Dep 05:06 (18/07/2026),,departure,
RH 351_2026-07-17,RH 351,HKC,2026-07-17,21:20,MNL,Dep 22:31,,departure,
EK 9775_2026-07-17,EK 9775,UAE,2026-07-17,21:25,DWC,Dep 23:09,,departure,
Y9 2562_2026-07-17,Y9 2562,SGA,2026-07-17,21:30,"DAC, DWC",Dep 23:08,,departure,
CV 293_2026-07-17,CV 293,CLX,2026-07-17,21:45,"ANC, NLU",Dep 21:32,,departure,
MH 6113_2026-07-17,MH 6113,MAS,2026-07-17,21:50,KUL,Dep 21:01 (18/07/2026),,departure,
HJ 022_2026-07-17,HJ 022,TMN,2026-07-17,22:35,SYD,Dep 23:06,,departure,
C6 7634_2026-07-17,C6 7634,MFX,2026-07-17,23:00,TAS,Cancelled,,departure,
QF 7526_2026-07-17,QF 7526,QFA,2026-07-17,23:55,SYD,Dep 23:58,,departure,
CX 3272_2026-07-18,CX 3272,CPA,2026-07-18,00:05,"ANC, MIA, ATL",Dep 01:43,,departure,
RH 4568_2026-07-18,RH 4568,HKC,2026-07-18,00:15,TPE,Dep 01:15,,departure,
CX 006_2026-07-18,CX 006,CPA,2026-07-18,00:50,NRT,Dep 01:13,,departure,
CX 086_2026-07-18,CX 086,CPA,2026-07-18,01:30,"ANC, NLU",Dep 08:58,,departure,
KJ 972_2026-07-18,KJ 972,AIH,2026-07-18,02:20,ICN,Cancelled,,departure,
KZ 202_2026-07-18,KZ 202,NCA,2026-07-18,02:25,NRT,Dep 02:30,,departure,
NH 8512_2026-07-18,NH 8512,ANA,2026-07-18,02:25,NRT,Dep 02:18,,departure,
CX 056_2026-07-18,CX 056,CPA,2026-07-18,02:40,PVG,Dep 09:11,,departure,
ET 3219_2026-07-18,ET 3219,ETH,2026-07-18,02:40,ADD,Dep 15:25 (19/07/2026),,departure,
CI 5836_2026-07-18,CI 5836,CAL,2026-07-18,03:00,TPE,Dep 02:47,,departure,
KE 314_2026-07-18,KE 314,KAL,2026-07-18,03:10,ICN,Dep 02:43,,departure,
BR 6536_2026-07-18,BR 6536,EVA,2026-07-18,03:20,TPE,Dep 03:49,,departure,
HE 809_2026-07-18,HE 809,HGO,2026-07-18,03:30,OTP,Dep 03:34,,departure,
LD 457_2026-07-18,LD 457,AHK,2026-07-18,03:35,"MNL, CEB",Dep 03:55,,departure,
QR 8421_2026-07-18,QR 8421,QTR,2026-07-18,03:35,DOH,Dep 03:23,,departure,
8K 526_2026-07-18,8K 526,KMI,2026-07-18,03:40,BKK,Dep 03:42,,departure,
LD 591_2026-07-18,LD 591,AHK,2026-07-18,03:45,PEN,Dep 03:42,,departure,
LD 128_2026-07-18,LD 128,AHK,2026-07-18,03:50,ICN,Dep 03:47,,departure,
LD 208_2026-07-18,LD 208,AHK,2026-07-18,03:55,NRT,Dep 04:02,,departure,
CX 050_2026-07-18,CX 050,CPA,2026-07-18,04:00,CGO,Dep 05:39,,departure,
SV 973_2026-07-18,SV 973,SVA,2026-07-18,04:00,RUH,Dep 04:11 (19/07/2026),,departure,
LD 831_2026-07-18,LD 831,AHK,2026-07-18,04:05,BKK,Dep 04:46,,departure,
SV 983_2026-07-18,SV 983,SVA,2026-07-18,04:05,RUH,Dep 04:17,,departure,
SQ 7412_2026-07-18,SQ 7412,SIA,2026-07-18,04:05,"NGO, CVG",Dep 03:52,,departure,
LD 782_2026-07-18,LD 782,AHK,2026-07-18,04:15,PVG,Dep 04:09,,departure,
LD 317_2026-07-18,LD 317,AHK,2026-07-18,04:35,SIN,Dep 04:34,,departure,
CV 352_2026-07-18,CV 352,CLX,2026-07-18,04:40,"GYD, LUX",Dep 05:27,,departure,
LD 680_2026-07-18,LD 680,AHK,2026-07-18,04:45,TPE,Dep 04:41,,departure,
CX 061_2026-07-18,CX 061,CPA,2026-07-18,05:00,"BLR, FRA",Dep 05:08,,departure,
3S 715_2026-07-18,3S 715,BOX,2026-07-18,05:35,"DXB, LEJ",Dep 06:00,,departure,
EK 9831_2026-07-18,EK 9831,UAE,2026-07-18,05:35,DWC,Dep 06:22,,departure,
3S 733_2026-07-18,3S 733,BOX,2026-07-18,05:40,"BLR, LEJ",Dep 06:04,,departure,
ES 720_2026-07-18,ES 720,DHX,2026-07-18,05:40,BAH,Dep 06:16,,departure,
3S 545_2026-07-18,3S 545,BOX,2026-07-18,05:55,"BRU, FRA",Dep 06:18,,departure,
K4 287_2026-07-18,K4 287,CKS,2026-07-18,06:00,"LAX, LEJ",Dep 06:06,,departure,
FX 021_2026-07-18,FX 021,FDX,2026-07-18,06:05,"IST, CDG, MXP, MEM",Dep 05:52,,departure,
RH 392_2026-07-18,RH 392,HKC,2026-07-18,06:05,"DEL, BUD",Cancelled,,departure,
2U 8021_2026-07-18,2U 8021,FKH,2026-07-18,06:45,"NQZ, RIX",Cancelled,,departure,
K4 232_2026-07-18,K4 232,CKS,2026-07-18,06:50,"BAH, LEJ, EMA, CVG",Dep 10:24,,departure,
K4 253_2026-07-18,K4 253,CKS,2026-07-18,06:55,"ANC, JFK, CVG",Dep 06:58,,departure,
K4 241_2026-07-18,K4 241,CKS,2026-07-18,07:00,"ANC, MIA, CVG",Dep 07:20,,departure,
N8 548_2026-07-18,N8 548,NCR,2026-07-18,07:00,RUH,Dep 15:03,,departure,
CK 264_2026-07-18,CK 264,CKK,2026-07-18,07:00,"CKG, PVG",Dep 11:09,,departure,
CT 124_2026-07-18,CT 124,AAE,2026-07-18,07:00,DWC,Cancelled,,departure,
F5 6516_2026-07-18,F5 6516,ATG,2026-07-18,07:00,SHJ,Cancelled,,departure,
CC 3575_2026-07-18,CC 3575,ABD,2026-07-18,07:00,"CMB, JNB",Dep 21:08,,departure,
ET 3601_2026-07-18,ET 3601,ETH,2026-07-18,07:10,ADD,Cancelled,,departure,
CV 708_2026-07-18,CV 708,CLX,2026-07-18,07:20,"GYD, BUD, LUX",Cancelled,,departure,
3S 723_2026-07-18,3S 723,BOX,2026-07-18,07:30,"DEL, FRA",Dep 07:56,,departure,
SR 815_2026-07-18,SR 815,XKY,2026-07-18,07:30,CRK,Dep 07:14,,departure,
HJ 026_2026-07-18,HJ 026,TMN,2026-07-18,07:30,SYD,Dep 07:27,,departure,
CX 3549_2026-07-18,CX 3549,CPA,2026-07-18,08:05,BKK,Dep 08:08,,departure,
CX 3073_2026-07-18,CX 3073,CPA,2026-07-18,08:20,PEN,Dep 08:20,,departure,
QR 8403_2026-07-18,QR 8403,QTR,2026-07-18,08:40,DOH,Dep 12:00,,departure,
RH 9489_2026-07-18,RH 9489,HKC,2026-07-18,08:45,"ALA, IST",Dep 13:41,,departure,
MB 502_2026-07-18,MB 502,MNB,2026-07-18,08:55,"SHJ, IST",Cancelled,,departure,
KJ 952_2026-07-18,KJ 952,AIH,2026-07-18,09:20,ICN,Dep 09:35,,departure,
EK 9833_2026-07-18,EK 9833,UAE,2026-07-18,09:40,DWC,Dep 09:53,,departure,
CV 251_2026-07-18,CV 251,CLX,2026-07-18,09:55,"ANC, DFW",Dep 11:50,,departure,
O3 268_2026-07-18,O3 268,CSS,2026-07-18,09:55,NGB,Dep 09:42,,departure,
RH 6651_2026-07-18,RH 6651,HKC,2026-07-18,09:55,DAC,Dep 18:32,,departure,
TK 6241_2026-07-18,TK 6241,THY,2026-07-18,10:20,IST,Dep 10:33,,departure,
LH 8461_2026-07-18,LH 8461,GEC,2026-07-18,10:20,"IST, FRA",Dep 10:16,,departure,
SQ 7980_2026-07-18,SQ 7980,SIA,2026-07-18,10:30,"ANC, DFW",Dep 10:50,,departure,
CV 292_2026-07-18,CV 292,CLX,2026-07-18,10:30,"GYD, LUX",Dep 10:41,,departure,
N8 515_2026-07-18,N8 515,NCR,2026-07-18,11:00,"AUH, TLV",Dep 12:05,,departure,
BR 6522_2026-07-18,BR 6522,EVA,2026-07-18,11:05,TPE,Dep 11:50,,departure,
MB 382_2026-07-18,MB 382,MNB,2026-07-18,11:10,"SHJ, IST",Dep 02:38 (19/07/2026),,departure,
5Y 638_2026-07-18,5Y 638,GTI,2026-07-18,11:25,"ANC, LAX",Cancelled,,departure,
RH 371_2026-07-18,RH 371,HKC,2026-07-18,11:50,SIN,Dep 09:36,,departure,
CX 036_2026-07-18,CX 036,CPA,2026-07-18,11:55,KIX,Dep 04:14 (19/07/2026),,departure,
T8 4726_2026-07-18,T8 4726,TVR,2026-07-18,12:00,DMM,Dep 11:50,,departure,
CX 084_2026-07-18,CX 084,CPA,2026-07-18,12:10,"ANC, LAX, PDX",Dep 23:58,,departure,
5Y 8052_2026-07-18,5Y 8052,GTI,2026-07-18,12:30,"ANC, MIA",Dep 13:48,,departure,
CT 4800_2026-07-18,CT 4800,AAE,2026-07-18,12:45,"CMB, JNB",Cancelled,,departure,
KJ 968_2026-07-18,KJ 968,AIH,2026-07-18,12:45,ICN,Dep 14:03,,departure,
CX 049_2026-07-18,CX 049,CPA,2026-07-18,13:15,DAC,Dep 15:18,,departure,
CT 184_2026-07-18,CT 184,AAE,2026-07-18,13:35,"HSA, LGG",Dep 15:08 (19/07/2026),,departure,
MH 6105_2026-07-18,MH 6105,MAS,2026-07-18,14:00,KUL,Dep 12:24 (19/07/2026),,departure,
CX 3241_2026-07-18,CX 3241,CPA,2026-07-18,14:30,DEL,Dep 14:34,,departure,
WW 862_2026-07-18,WW 862,KXP,2026-07-18,14:45,KUL,Cancelled,,departure,
5X 069_2026-07-18,5X 069,UPS,2026-07-18,14:55,"ANC, SDF",Cancelled,,departure,
EK 9845_2026-07-18,EK 9845,UAE,2026-07-18,15:40,DWC,Dep 16:32,,departure,
RH 317_2026-07-18,RH 317,HKC,2026-07-18,15:55,HAN,Dep 09:24 (19/07/2026),,departure,
CX 080_2026-07-18,CX 080,CPA,2026-07-18,16:05,"ANC, ORD",Dep 06:22 (19/07/2026),,departure,
EY 926_2026-07-18,EY 926,ETD,2026-07-18,16:10,AUH,Dep 20:22,,departure,
5C 858_2026-07-18,5C 858,ICL,2026-07-18,16:20,"DWC, TLV",Dep 16:04,,departure,
CX 3296_2026-07-18,CX 3296,CPA,2026-07-18,16:30,"ANC, JFK",Cancelled,,departure,
MP 9452_2026-07-18,MP 9452,MPH,2026-07-18,16:30,"GYD, AMS",Dep 19:03,,departure,
EK 9793_2026-07-18,EK 9793,UAE,2026-07-18,16:50,DWC,Dep 17:38,,departure,
QR 8473_2026-07-18,QR 8473,QTR,2026-07-18,17:00,DOH,Dep 17:39,,departure,
5Y 8137_2026-07-18,5Y 8137,GTI,2026-07-18,17:15,"DEL, ANC",Dep 23:02,,departure,
C8 762_2026-07-18,C8 762,ICV,2026-07-18,17:25,"ASB, MXP",Dep 17:17,,departure,
KE 9314_2026-07-18,KE 9314,KAL,2026-07-18,17:30,ICN,Dep 16:49,,departure,
TH 641_2026-07-18,TH 641,RMY,2026-07-18,17:50,KUL,Dep 18:40,,departure,
TE 702_2026-07-18,TE 702,IGA,2026-07-18,18:00,ALA,Dep 03:22 (19/07/2026),,departure,
CV 9936_2026-07-18,CV 9936,CLX,2026-07-18,18:20,"GYD, LUX",Cancelled,,departure,
7L 624_2026-07-18,7L 624,AZG,2026-07-18,18:25,GYD,Cancelled,,departure,
EK 9841_2026-07-18,EK 9841,UAE,2026-07-18,18:25,DWC,Dep 19:04,,departure,
TK 6227_2026-07-18,TK 6227,THY,2026-07-18,18:35,IST,Dep 18:59,,departure,
CI 5824_2026-07-18,CI 5824,CAL,2026-07-18,18:50,TPE,Dep 19:12,,departure,
CI 5838_2026-07-18,CI 5838,CAL,2026-07-18,19:20,TPE,Dep 23:14,,departure,
2C 575_2026-07-18,2C 575,CMA,2026-07-18,19:25,"NVI, CDG",Dep 19:12,,departure,
CP 118_2026-07-18,CP 118,LSI,2026-07-18,19:35,"GYD, MXP",Cancelled,,departure,
AK 8546_2026-07-18,AK 8546,AXM,2026-07-18,19:45,KUL,Dep 20:57,,departure,
SQ 7867_2026-07-18,SQ 7867,SIA,2026-07-18,19:45,SIN,Dep 19:25,,departure,
CX 067_2026-07-18,CX 067,CPA,2026-07-18,19:55,"MAA, FRA",Dep 20:35,,departure,
5C 852_2026-07-18,5C 852,ICL,2026-07-18,20:10,TLV,Dep 11:01 (19/07/2026),,departure,
3S 637_2026-07-18,3S 637,BOX,2026-07-18,20:15,"DWC, FRA",Dep 20:23,,departure,
FX 5012_2026-07-18,FX 5012,FDX,2026-07-18,20:45,"ANC, MEM",Dep 20:26,,departure,
5X 059_2026-07-18,5X 059,UPS,2026-07-18,21:00,"ANC, ONT",Dep 20:43,,departure,
CV 309_2026-07-18,CV 309,CLX,2026-07-18,21:15,"GYD, LUX",Dep 18:26,,departure,
RH 351_2026-07-18,RH 351,HKC,2026-07-18,21:20,MNL,Dep 22:17,,departure,
CV 244_2026-07-18,CV 244,CLX,2026-07-18,21:55,"ANC, LAX",Dep 09:47 (19/07/2026),,departure,
7L 648_2026-07-18,7L 648,AZG,2026-07-18,21:55,GYD,Cancelled,,departure,
CX 3262_2026-07-18,CX 3262,CPA,2026-07-18,22:00,CKG,Dep 21:59,,departure,
HE 1710_2026-07-18,HE 1710,HGO,2026-07-18,22:55,GYD,Dep 22:50,,departure,
C6 7634_2026-07-18,C6 7634,MFX,2026-07-18,23:00,TAS,Dep 23:47,,departure,
CX 3238_2026-07-18,CX 3238,CPA,2026-07-18,23:10,XMN,Dep 14:58 (19/07/2026),,departure,
BR 6820_2026-07-18,BR 6820,EVA,2026-07-18,23:15,TPE,Dep 01:18 (19/07/2026),,departure,
CX 054_2026-07-18,CX 054,CPA,2026-07-18,23:30,PVG,Dep 04:44 (19/07/2026),,departure,
5X 061_2026-07-18,5X 061,UPS,2026-07-18,23:30,"TPE, ANC, SDF",Dep 23:23,,departure,
EY 938_2026-07-18,EY 938,ETD,2026-07-18,23:35,AUH,Dep 22:37 (19/07/2026),,departure,
