==> past_data/changed_flights_2026-06-01.csv <==
CV 531_2026-07-01,CV 531,CLX,2026-07-01,22:40,"NQZ, LUX",Cancelled,,departure,
MB 350_2026-07-01,MB 350,MNB,2026-07-01,23:55,SHJ,Cancelled,,departure,
CX 050_2026-07-01,CX 050,CPA,2026-07-01,23:55,PVG,Cancelled,,departure,
3G 801_2026-07-02,3G 801,WCM,2026-07-02,00:30,KUL,Cancelled,,departure,
TK 6239_2026-07-02,TK 6239,THY,2026-07-02,01:40,"CIT, IST",Cancelled,,departure,
SV 981_2026-07-02,SV 981,SVA,2026-07-02,02:00,RUH,Cancelled,,departure,
MB 430_2026-07-02,MB 430,MNB,2026-07-02,07:10,"NVI, IST",Cancelled,,departure,
CC 4800_2026-07-02,CC 4800,ABD,2026-07-02,09:20,CMB,Cancelled,,departure,
5Y 8030_2026-07-02,5Y 8030,GTI,2026-07-02,11:25,"ANC, MIA",Cancelled,,departure,
3S 519_2026-07-02,3S 519,BOX,2026-07-02,17:00,LEJ,Cancelled,,departure,
RH 963_2026-07-02,RH 963,HKC,2026-07-02,19:20,KIX,Cancelled,,departure,
CP 138_2026-07-02,CP 138,LSI,2026-07-02,19:35,"GYD, MXP",Cancelled,,departure,
7L 147_2026-07-02,7L 147,AZG,2026-07-02,20:25,GYD,Cancelled,,departure,
7L 692_2026-07-02,7L 692,AZG,2026-07-02,21:20,GYD,Cancelled,,departure,
EK 9925_2026-07-02,EK 9925,UAE,2026-07-02,22:45,"ANC, LAX",Cancelled,,departure,
ET 3785_2026-07-03,ET 3785,ETH,2026-07-03,00:00,"MCT, MAD",Cancelled,,departure,
3G 801_2026-07-03,3G 801,WCM,2026-07-03,00:30,KUL,Cancelled,,departure,
EK 9785_2026-07-03,EK 9785,UAE,2026-07-03,01:35,DWC,Cancelled,,departure,
ET 3769_2026-07-03,ET 3769,ETH,2026-07-03,05:00,"EMA, IST",Cancelled,,departure,
QY 679_2026-07-03,QY 679,BCS,2026-07-03,06:00,ALA,Cancelled,,departure,
ET 3035_2026-07-03,ET 3035,ETH,2026-07-03,06:55,ADD,Cancelled,,departure,
7L 148_2026-07-03,7L 148,AZG,2026-07-03,07:00,GYD,Cancelled,,departure,
QY 675_2026-07-03,QY 675,BCS,2026-07-03,09:50,"ALA, LEJ",Cancelled,,departure,
EK 9791_2026-07-03,EK 9791,UAE,2026-07-03,10:55,DWC,Cancelled,,departure,
7L 247_2026-07-03,7L 247,AZG,2026-07-03,18:10,GYD,Cancelled,,departure,
7L 572_2026-07-03,7L 572,AZG,2026-07-03,18:35,GYD,Cancelled,,departure,
SV 977_2026-07-03,SV 977,SVA,2026-07-03,19:45,JED,Cancelled,,departure,
5X 059_2026-07-03,5X 059,UPS,2026-07-03,19:45,"ANC, ONT",Cancelled,,departure,
EK 9775_2026-07-03,EK 9775,UAE,2026-07-03,21:25,DWC,Cancelled,,departure,
AK 8535_2026-07-03,AK 8535,AXM,2026-07-03,21:55,KUL,Cancelled,,departure,
3G 801_2026-07-04,3G 801,WCM,2026-07-04,00:30,KUL,Cancelled,,departure,
TC 503_2026-07-04,TC 503,ATC,2026-07-04,04:10,MCT,Cancelled,,departure,
CT 128_2026-07-04,CT 128,AAE,2026-07-04,07:00,"HSA, LGG",Cancelled,,departure,
EK 9215_2026-07-04,EK 9215,UAE,2026-07-04,07:05,"ALA, BUD",Cancelled,,departure,
ET 3601_2026-07-04,ET 3601,ETH,2026-07-04,07:10,ADD,Cancelled,,departure,
QY 679_2026-07-04,QY 679,BCS,2026-07-04,12:50,ALA,Cancelled,,departure,
C6 7634_2026-07-04,C6 7634,MFX,2026-07-04,13:00,TAS,Cancelled,,departure,
7L 624_2026-07-04,7L 624,AZG,2026-07-04,18:25,GYD,Cancelled,,departure,
2C 575_2026-07-04,2C 575,CMA,2026-07-04,19:30,NVI,Cancelled,,departure,
CX 067_2026-07-04,CX 067,CPA,2026-07-04,19:55,"MAA, FRA",Cancelled,,departure,
CV 309_2026-07-04,CV 309,CLX,2026-07-04,21:15,"NQZ, LUX",Cancelled,,departure,
7L 648_2026-07-04,7L 648,AZG,2026-07-04,21:55,GYD,Cancelled,,departure,
RH 4568_2026-07-05,RH 4568,HKC,2026-07-05,00:15,TPE,Cancelled,,departure,
ET 3785_2026-07-05,ET 3785,ETH,2026-07-05,00:15,"MCT, MAD",Cancelled,,departure,
3G 801_2026-07-05,3G 801,WCM,2026-07-05,00:30,KUL,Cancelled,,departure,
QR 8419_2026-07-05,QR 8419,QTR,2026-07-05,02:40,DOH,Cancelled,,departure,
ET 3769_2026-07-05,ET 3769,ETH,2026-07-05,03:50,"EMA, OSL",Cancelled,,departure,
MH 6013_2026-07-05,MH 6013,MAS,2026-07-05,04:55,KUL,Cancelled,,departure,
3S 637_2026-07-05,3S 637,BOX,2026-07-05,06:00,"DWC, FRA",Cancelled,,departure,
5X 003_2026-07-05,5X 003,UPS,2026-07-05,07:00,"CGN, PHL",Cancelled,,departure,
RH 371_2026-07-05,RH 371,HKC,2026-07-05,11:50,SIN,Cancelled,,departure,
CP 191_2026-07-05,CP 191,LSI,2026-07-05,15:35,OTP,Cancelled,,departure,
P9 881_2026-07-05,P9 881,MGE,2026-07-05,16:10,GUM,Cancelled,,departure,
7L 923_2026-07-05,7L 923,AZG,2026-07-05,17:20,GYD,Cancelled,,departure,
7L 621_2026-07-05,7L 621,AZG,2026-07-05,18:25,GYD,Cancelled,,departure,
AK 8542_2026-07-05,AK 8542,AXM,2026-07-05,18:30,KUL,Cancelled,,departure,
3G 807_2026-07-05,3G 807,WCM,2026-07-05,21:05,KUL,Cancelled,,departure,
7L 692_2026-07-05,7L 692,AZG,2026-07-05,21:20,GYD,Cancelled,,departure,
WW 862_2026-07-06,WW 862,KXP,2026-07-06,00:35,KUL,Cancelled,,departure,
ET 3767_2026-07-06,ET 3767,ETH,2026-07-06,00:40,LGG,Cancelled,,departure,
CK 264_2026-07-06,CK 264,CKK,2026-07-06,07:00,PVG,Cancelled,,departure,
ET 3035_2026-07-06,ET 3035,ETH,2026-07-06,09:30,ADD,Cancelled,,departure,
7L 1572_2026-07-06,7L 1572,AZG,2026-07-06,12:20,GYD,Cancelled,,departure,
5X 065_2026-07-06,5X 065,UPS,2026-07-06,13:20,"ANC, SDF",Cancelled,,departure,
WW 862_2026-07-06,WW 862,KXP,2026-07-06,14:45,KUL,Cancelled,,departure,
5X 001_2026-07-06,5X 001,UPS,2026-07-06,15:40,"CGN, PHL",Cancelled,,departure,
7L 648_2026-07-06,7L 648,AZG,2026-07-06,19:25,GYD,Cancelled,,departure,
WW 866_2026-07-06,WW 866,KXP,2026-07-06,19:35,HKG,Cancelled,,departure,
AK 8546_2026-07-06,AK 8546,AXM,2026-07-06,19:45,KUL,Cancelled,,departure,
7L 147_2026-07-06,7L 147,AZG,2026-07-06,20:25,GYD,Cancelled,,departure,
CV 962_2026-07-06,CV 962,CLX,2026-07-06,21:25,"NQZ, LUX",Cancelled,,departure,
ET 3229_2026-07-06,ET 3229,ETH,2026-07-06,21:30,ADD,Cancelled,,departure,
3S 704_2026-07-06,3S 704,BOX,2026-07-06,21:40,CVG,Cancelled,,departure,
RH 4568_2026-07-07,RH 4568,HKC,2026-07-07,00:15,TPE,Cancelled,,departure,
RH 9491_2026-07-07,RH 9491,HKC,2026-07-07,00:15,"ALA, IST",Cancelled,,departure,
3G 841_2026-07-07,3G 841,WCM,2026-07-07,04:15,BKI,Cancelled,,departure,
ET 3707_2026-07-07,ET 3707,ETH,2026-07-07,05:55,"BUD, OSL",Cancelled,,departure,
7L 1148_2026-07-07,7L 1148,AZG,2026-07-07,07:40,GYD,Cancelled,,departure,
ET 3035_2026-07-07,ET 3035,ETH,2026-07-07,09:30,ADD,Cancelled,,departure,
GH 1022_2026-07-07,GH 1022,IGT,2026-07-07,11:10,NVI,Cancelled,,departure,
SE 1105_2026-07-07,SE 1105,SVI,2026-07-07,12:00,"CCU, RKT, CAI, MST",Cancelled,,departure,
EK 9783_2026-07-07,EK 9783,UAE,2026-07-07,14:10,DWC,Cancelled,,departure,
EK 9839_2026-07-07,EK 9839,UAE,2026-07-07,14:15,DWC,Cancelled,,departure,
TC 503_2026-07-07,TC 503,ATC,2026-07-07,14:55,MCT,Cancelled,,departure,
RH 317_2026-07-07,RH 317,HKC,2026-07-07,15:55,HAN,Cancelled,,departure,
CV 237_2026-07-07,CV 237,CLX,2026-07-07,17:00,"ANC, NLU",Cancelled,,departure,
7L 572_2026-07-07,7L 572,AZG,2026-07-07,18:35,GYD,Cancelled,,departure,
N8 530_2026-07-07,N8 530,NCR,2026-07-07,20:20,"AUH, KWI",Cancelled,,departure,
EK 9785_2026-07-07,EK 9785,UAE,2026-07-07,20:45,DWC,Cancelled,,departure,
7L 148_2026-07-07,7L 148,AZG,2026-07-07,21:15,GYD,Cancelled,,departure,
AK 8535_2026-07-07,AK 8535,AXM,2026-07-07,21:55,KUL,Cancelled,,departure,
ET 3447_2026-07-07,ET 3447,ETH,2026-07-07,23:30,ADD,Cancelled,,departure,
ET 3785_2026-07-08,ET 3785,ETH,2026-07-08,00:00,"MCT, MAD",Cancelled,,departure,
ET 3791_2026-07-08,ET 3791,ETH,2026-07-08,00:00,LGG,Cancelled,,departure,
RH 4568_2026-07-08,RH 4568,HKC,2026-07-08,00:15,TPE,Cancelled,,departure,
3G 841_2026-07-08,3G 841,WCM,2026-07-08,04:15,BKI,Cancelled,,departure,
ET 3767_2026-07-08,ET 3767,ETH,2026-07-08,07:10,LGG,Cancelled,,departure,
5X 003_2026-07-08,5X 003,UPS,2026-07-08,11:25,"DWC, PHL",Cancelled,,departure,
7L 648_2026-07-08,7L 648,AZG,2026-07-08,12:45,GYD,Cancelled,,departure,
F5 7629_2026-07-08,F5 7629,ATG,2026-07-08,13:10,SHJ,Cancelled,,departure,
CX 3294_2026-07-08,CX 3294,CPA,2026-07-08,13:30,"ANC, JFK",Cancelled,,departure,
WW 862_2026-07-08,WW 862,KXP,2026-07-08,14:45,KUL,Cancelled,,departure,
P9 881_2026-07-08,P9 881,MGE,2026-07-08,16:10,GUM,Cancelled,,departure,
CX 041_2026-07-08,CX 041,CPA,2026-07-08,17:05,DEL,Cancelled,,departure,
7L 923_2026-07-08,7L 923,AZG,2026-07-08,17:20,GYD,Cancelled,,departure,
7L 1923_2026-07-08,7L 1923,AZG,2026-07-08,18:20,GYD,Cancelled,,departure,
7L 624_2026-07-08,7L 624,AZG,2026-07-08,18:25,GYD,Cancelled,,departure,
WW 866_2026-07-08,WW 866,KXP,2026-07-08,19:35,HKG,Cancelled,,departure,
5C 850_2026-07-08,5C 850,ICL,2026-07-08,20:30,"DWC, TLV",Cancelled,,departure,
3G 841_2026-07-09,3G 841,WCM,2026-07-09,04:15,BKI,Cancelled,,departure,
3S 525_2026-07-09,3S 525,BOX,2026-07-09,05:45,"BAH, LEJ",Cancelled,,departure,
CV 7333_2026-07-09,CV 7333,CLX,2026-07-09,06:50,"GYD, LUX",Cancelled,,departure,
RH 392_2026-07-09,RH 392,HKC,2026-07-09,07:05,"BUD, DEL",Cancelled,,departure,
MB 430_2026-07-09,MB 430,MNB,2026-07-09,07:10,"NVI, IST",Cancelled,,departure,
SV 3963_2026-07-09,SV 3963,SVA,2026-07-09,07:20,RUH,Cancelled,,departure,
SV 981_2026-07-09,SV 981,SVA,2026-07-09,07:20,RUH,Cancelled,,departure,
5Y 8030_2026-07-09,5Y 8030,GTI,2026-07-09,11:25,"ANC, MIA",Cancelled,,departure,
5C 1850_2026-07-09,5C 1850,ICL,2026-07-09,12:00,"DWC, TLV",Cancelled,,departure,
5X 001_2026-07-09,5X 001,UPS,2026-07-09,15:40,"CGN, PHL",Cancelled,,departure,
5Y 8523_2026-07-09,5Y 8523,GTI,2026-07-09,17:30,"ANC, ORD",Cancelled,,departure,
5X 059_2026-07-09,5X 059,UPS,2026-07-09,19:50,"ANC, ONT",Cancelled,,departure,
7L 147_2026-07-09,7L 147,AZG,2026-07-09,20:25,GYD,Cancelled,,departure,
7L 692_2026-07-09,7L 692,AZG,2026-07-09,21:20,GYD,Cancelled,,departure,
EK 9925_2026-07-09,EK 9925,UAE,2026-07-09,22:45,"ANC, LAX",Cancelled,,departure,
ET 3785_2026-07-10,ET 3785,ETH,2026-07-10,00:00,"MCT, MAD",Cancelled,,departure,
RH 4568_2026-07-10,RH 4568,HKC,2026-07-10,00:15,TPE,Cancelled,,departure,
RH 829_2026-07-10,RH 829,HKC,2026-07-10,00:15,PVG,Cancelled,,departure,
SV 987_2026-07-10,SV 987,SVA,2026-07-10,02:00,RUH,Cancelled,,departure,
ET 3769_2026-07-10,ET 3769,ETH,2026-07-10,05:00,"EMA, IST",Cancelled,,departure,
ET 3035_2026-07-10,ET 3035,ETH,2026-07-10,06:55,ADD,Cancelled,,departure,
5Y 5528_2026-07-10,5Y 5528,GTI,2026-07-10,07:00,ICN,Cancelled,,departure,
EK 9839_2026-07-10,EK 9839,UAE,2026-07-10,07:05,DWC,Cancelled,,departure,
LD 095_2026-07-10,LD 095,AHK,2026-07-10,08:15,HKG,Cancelled,,departure,
CV 7955_2026-07-10,CV 7955,CLX,2026-07-10,10:15,"NQZ, LUX",Cancelled,,departure,
SV 981_2026-07-10,SV 981,SVA,2026-07-10,10:25,RUH,Cancelled,,departure,
RH 371_2026-07-10,RH 371,HKC,2026-07-10,11:50,SIN,Cancelled,,departure,
RH 9375_2026-07-10,RH 9375,HKC,2026-07-10,14:00,MAA,Cancelled,,departure,
QR 8475_2026-07-10,QR 8475,QTR,2026-07-10,17:15,DOH,Cancelled,,departure,
5Y 8139_2026-07-10,5Y 8139,GTI,2026-07-10,17:55,"DEL, ANC",Cancelled,,departure,
CX 2026_2026-07-10,CX 2026,CPA,2026-07-10,18:05,TPE,Cancelled,,departure,
7L 247_2026-07-10,7L 247,AZG,2026-07-10,18:10,GYD,Cancelled,,departure,
7L 572_2026-07-10,7L 572,AZG,2026-07-10,18:35,GYD,Cancelled,,departure,
SV 3021_2026-07-10,SV 3021,SVA,2026-07-10,19:45,RUH,Cancelled,,departure,
AK 8535_2026-07-10,AK 8535,AXM,2026-07-10,21:55,KUL,Cancelled,,departure,
RH 4568_2026-07-11,RH 4568,HKC,2026-07-11,00:15,TPE,Cancelled,,departure,
BR 6536_2026-07-11,BR 6536,EVA,2026-07-11,03:20,TPE,Cancelled,,departure,
F5 6610_2026-07-11,F5 6610,ATG,2026-07-11,07:00,"DWC, EMA",Cancelled,,departure,
EK 9215_2026-07-11,EK 9215,UAE,2026-07-11,07:05,"ALA, BUD",Cancelled,,departure,
ET 3601_2026-07-11,ET 3601,ETH,2026-07-11,07:10,ADD,Cancelled,,departure,
SV 3963_2026-07-11,SV 3963,SVA,2026-07-11,08:20,RUH,Cancelled,,departure,
O3 268_2026-07-11,O3 268,CSS,2026-07-11,09:55,NGB,Cancelled,,departure,
5Y 638_2026-07-11,5Y 638,GTI,2026-07-11,11:25,"ANC, LAX",Cancelled,,departure,
WW 862_2026-07-11,WW 862,KXP,2026-07-11,14:45,KUL,Cancelled,,departure,
5X 069_2026-07-11,5X 069,UPS,2026-07-11,14:55,"ANC, SDF",Cancelled,,departure,
5C 852_2026-07-11,5C 852,ICL,2026-07-11,15:00,TLV,Cancelled,,departure,
HE 819_2026-07-11,HE 819,HGO,2026-07-11,16:30,RUH,Cancelled,,departure,
7L 624_2026-07-11,7L 624,AZG,2026-07-11,18:25,GYD,Cancelled,,departure,
CI 5824_2026-07-11,CI 5824,CAL,2026-07-11,18:50,TPE,Cancelled,,departure,
AK 8546_2026-07-11,AK 8546,AXM,2026-07-11,19:45,KUL,Cancelled,,departure,
7L 648_2026-07-11,7L 648,AZG,2026-07-11,21:55,GYD,Cancelled,,departure,
5X 061_2026-07-11,5X 061,UPS,2026-07-11,23:30,"TPE, SDF",Cancelled,,departure,
RH 829_2026-07-12,RH 829,HKC,2026-07-12,00:15,PVG,Cancelled,,departure,
ET 3785_2026-07-12,ET 3785,ETH,2026-07-12,00:15,"MCT, MAD",Cancelled,,departure,
MB 502_2026-07-12,MB 502,MNB,2026-07-12,02:00,"SHJ, IST",Cancelled,,departure,
7L 1512_2026-07-12,7L 1512,AZG,2026-07-12,02:30,GYD,Cancelled,,departure,
QR 8419_2026-07-12,QR 8419,QTR,2026-07-12,02:40,DOH,Cancelled,,departure,
ET 3769_2026-07-12,ET 3769,ETH,2026-07-12,03:50,"EMA, ADD",Cancelled,,departure,
CI 5836_2026-07-12,CI 5836,CAL,2026-07-12,07:00,TPE,Cancelled,,departure,
CK 264_2026-07-12,CK 264,CKK,2026-07-12,07:00,"CKG, PVG",Cancelled,,departure,
SV 3963_2026-07-12,SV 3963,SVA,2026-07-12,09:25,RUH,Cancelled,,departure,
RH 371_2026-07-12,RH 371,HKC,2026-07-12,11:50,SIN,Cancelled,,departure,
5Y 5579_2026-07-12,5Y 5579,GTI,2026-07-12,13:20,ICN,Cancelled,,departure,
F5 7612_2026-07-12,F5 7612,ATG,2026-07-12,15:30,"DWC, TLV",Cancelled,,departure,
7L 572_2026-07-12,7L 572,AZG,2026-07-12,15:55,DWC,Cancelled,,departure,
CC 4100_2026-07-12,CC 4100,ABD,2026-07-12,17:10,SHJ,Cancelled,,departure,
7L 923_2026-07-12,7L 923,AZG,2026-07-12,17:20,GYD,Cancelled,,departure,
QY 517_2026-07-12,QY 517,BCS,2026-07-12,17:20,"DWC, LEJ",Cancelled,,departure,
7L 621_2026-07-12,7L 621,AZG,2026-07-12,18:25,GYD,Cancelled,,departure,
5Y 8007_2026-07-12,5Y 8007,GTI,2026-07-12,19:55,IST,Cancelled,,departure,
7L 692_2026-07-12,7L 692,AZG,2026-07-12,21:20,GYD,Cancelled,,departure,
ET 3767_2026-07-13,ET 3767,ETH,2026-07-13,00:40,LGG,Cancelled,,departure,
BR 6530_2026-07-13,BR 6530,EVA,2026-07-13,03:50,TPE,Cancelled,,departure,
QY 517_2026-07-13,QY 517,BCS,2026-07-13,06:50,"DWC, LEJ",Cancelled,,departure,
CK 264_2026-07-13,CK 264,CKK,2026-07-13,07:00,CKG,Cancelled,,departure,
CT 142_2026-07-13,CT 142,AAE,2026-07-13,07:00,"CMB, LOS",Cancelled,,departure,
SV 3029_2026-07-13,SV 3029,SVA,2026-07-13,07:30,JED,Cancelled,,departure,
3S 515_2026-07-13,3S 515,BOX,2026-07-13,08:45,LEJ,Cancelled,,departure,
ET 3035_2026-07-13,ET 3035,ETH,2026-07-13,09:30,ADD,Cancelled,,departure,
CV 9931_2026-07-13,CV 9931,CLX,2026-07-13,11:35,"NQZ, LUX",Cancelled,,departure,
SR 815_2026-07-13,SR 815,XKY,2026-07-13,13:00,CRK,Cancelled,,departure,
5X 001_2026-07-13,5X 001,UPS,2026-07-13,15:40,"CGN, PHL",Cancelled,,departure,
WW 866_2026-07-13,WW 866,KXP,2026-07-13,19:35,HKG,Cancelled,,departure,
7L 147_2026-07-13,7L 147,AZG,2026-07-13,20:25,GYD,Cancelled,,departure,
EK 9837_2026-07-13,EK 9837,UAE,2026-07-13,21:15,DWC,Cancelled,,departure,
ET 3229_2026-07-13,ET 3229,ETH,2026-07-13,21:30,ADD,Cancelled,,departure,
3S 704_2026-07-13,3S 704,BOX,2026-07-13,21:40,CVG,Cancelled,,departure,
RH 9491_2026-07-14,RH 9491,HKC,2026-07-14,00:15,"ALA, IST",Cancelled,,departure,2026-07-15T16:27:13+08:00
NH 8512_2026-07-14,NH 8512,ANA,2026-07-14,02:25,NRT,Cancelled,,departure,2026-07-15T16:27:13+08:00
WW 891_2026-07-14,WW 891,KXP,2026-07-14,02:45,KUL,Cancelled,,departure,2026-07-15T16:27:13+08:00
CT 142_2026-07-14,CT 142,AAE,2026-07-14,07:00,"LOS, CMB",Cancelled,,departure,2026-07-15T16:27:13+08:00
CI 6842_2026-07-14,CI 6842,CAL,2026-07-14,07:35,TPE,Cancelled,,departure,2026-07-15T16:27:13+08:00
SV 3961_2026-07-14,SV 3961,SVA,2026-07-14,09:25,RUH,Cancelled,,departure,2026-07-15T16:27:13+08:00
ET 3035_2026-07-14,ET 3035,ETH,2026-07-14,09:30,ADD,Cancelled,,departure,2026-07-15T16:27:13+08:00
5X 067_2026-07-14,5X 067,UPS,2026-07-14,10:15,"ICN, ANC, SDF",Cancelled,,departure,2026-07-15T16:27:13+08:00
GH 1022_2026-07-14,GH 1022,IGT,2026-07-14,11:10,NVI,Cancelled,,departure,2026-07-15T16:27:13+08:00
EK 9783_2026-07-14,EK 9783,UAE,2026-07-14,14:10,DWC,Cancelled,,departure,2026-07-15T16:27:13+08:00
WW 862_2026-07-14,WW 862,KXP,2026-07-14,14:40,KUL,Cancelled,,departure,2026-07-15T16:27:13+08:00
5X 001_2026-07-14,5X 001,UPS,2026-07-14,15:40,"CGN, PHL",Cancelled,,departure,2026-07-15T16:27:13+08:00
MH 6105_2026-07-14,MH 6105,MAS,2026-07-14,15:45,KUL,Cancelled,,departure,2026-07-15T16:27:13+08:00
RH 317_2026-07-14,RH 317,HKC,2026-07-14,15:55,HAN,Cancelled,,departure,2026-07-15T16:27:13+08:00
CT 122_2026-07-14,CT 122,AAE,2026-07-14,17:20,DWC,Cancelled,,departure,2026-07-15T16:27:13+08:00
7L 247_2026-07-14,7L 247,AZG,2026-07-14,18:15,GYD,Cancelled,,departure,2026-07-15T16:27:13+08:00
7L 572_2026-07-14,7L 572,AZG,2026-07-14,18:35,GYD,Cancelled,,departure,2026-07-15T16:27:13+08:00
SQ 7922_2026-07-14,SQ 7922,SIA,2026-07-14,19:10,"ANC, DFW",Delayed,,departure,2026-07-15T16:27:13+08:00
EK 9785_2026-07-14,EK 9785,UAE,2026-07-14,20:45,DWC,Cancelled,,departure,2026-07-15T16:27:13+08:00
7L 648_2026-07-14,7L 648,AZG,2026-07-14,21:55,GYD,Cancelled,,departure,2026-07-15T16:27:13+08:00
7L 148_2026-07-14,7L 148,AZG,2026-07-14,22:30,GYD,Cancelled,,departure,2026-07-15T16:27:13+08:00
ET 3447_2026-07-14,ET 3447,ETH,2026-07-14,23:30,ADD,Cancelled,,departure,2026-07-15T16:27:13+08:00
F5 7612_2026-07-12,F5 7612,ATG,2026-07-12,15:30,"DWC, TLV",Cancelled,,departure,2026-07-15T16:29:32+08:00
WW 862_2026-07-14,WW 862,KXP,2026-07-14,14:40,KUL,Cancelled,,departure,2026-07-15T16:29:32+08:00
MH 6105_2026-07-14,MH 6105,MAS,2026-07-14,15:45,KUL,Cancelled,,departure,2026-07-15T16:29:32+08:00
ET 3785_2026-07-15,ET 3785,ETH,2026-07-15,00:00,"MCT, MAD",Cancelled,,departure,2026-07-15T16:29:32+08:00
ET 3791_2026-07-15,ET 3791,ETH,2026-07-15,00:00,LGG,Cancelled,,departure,2026-07-15T16:29:32+08:00
MB 713_2026-07-15,MB 713,MNB,2026-07-15,00:05,"NVI, IST",Cancelled,,departure,2026-07-15T16:29:32+08:00
F5 7613_2026-07-15,F5 7613,ATG,2026-07-15,06:50,"DWC, TLV",Cancelled,,departure,2026-07-15T16:29:32+08:00
F5 7613_2026-07-15,F5 7613,ATG,2026-07-15,07:00,"DWC, TLV",Cancelled,,departure,2026-07-15T16:29:32+08:00
ET 3767_2026-07-15,ET 3767,ETH,2026-07-15,07:10,LGG,Cancelled,,departure,2026-07-15T16:29:32+08:00
SV 985_2026-07-15,SV 985,SVA,2026-07-15,07:20,RUH,Cancelled,,departure,2026-07-15T16:29:32+08:00
SV 3025_2026-07-15,SV 3025,SVA,2026-07-15,09:20,JED,Cancelled,,departure,2026-07-15T16:29:32+08:00
5Y 8131_2026-07-15,5Y 8131,GTI,2026-07-15,12:40,DEL,Cancelled,,departure,2026-07-15T16:29:32+08:00
WW 862_2026-07-15,WW 862,KXP,2026-07-15,14:45,KUL,Cancelled,,departure,2026-07-15T16:29:32+08:00
C6 7632_2026-07-15,C6 7632,MFX,2026-07-15,16:00,KHI,Cancelled,,departure,2026-07-15T16:29:32+08:00
P9 881_2026-07-15,P9 881,MGE,2026-07-15,16:10,GUM,Cancelled,,departure,2026-07-15T16:29:32+08:00
7L 923_2026-07-15,7L 923,AZG,2026-07-15,17:20,GYD,Cancelled,,departure,2026-07-15T16:29:32+08:00
RH 9457_2026-07-15,RH 9457,HKC,2026-07-15,18:20,DEL,Delayed,,departure,2026-07-15T16:29:32+08:00
CT 131_2026-07-15,CT 131,AAE,2026-07-15,18:20,DWC,Cancelled,,departure,2026-07-15T16:29:32+08:00
7L 1923_2026-07-15,7L 1923,AZG,2026-07-15,18:20,GYD,Cancelled,,departure,2026-07-15T16:29:32+08:00
7L 624_2026-07-15,7L 624,AZG,2026-07-15,18:25,GYD,Cancelled,,departure,2026-07-15T16:29:32+08:00
WW 866_2026-07-15,WW 866,KXP,2026-07-15,19:35,HKG,Cancelled,,departure,2026-07-15T16:29:32+08:00
