flight_id,flight_no,airline,date,time,port,status,status_code,flight_type,last_updated
CX 6111_2026-09-08,CX 6111,CPA,2026-09-08,13:05,PEK,Est at 12:50,,arrival,2026-09-08T11:45:35+08:00
CI 909_2026-09-08,CI 909,CAL,2026-09-08,13:05,TPE,Est at 12:57,,arrival,2026-09-08T11:45:35+08:00
CX 503_2026-09-08,CX 503,CPA,2026-09-08,13:05,KIX,Est at 12:23,,arrival,2026-09-08T11:45:35+08:00
JL 7051_2026-09-08,JL 7051,JAL,2026-09-08,13:05,KIX,Est at 12:23,,arrival,2026-09-08T11:45:35+08:00
QR 5835_2026-09-08,QR 5835,QTR,2026-09-08,13:05,KIX,Est at 12:23,,arrival,2026-09-08T11:45:35+08:00
UO 553_2026-09-08,UO 553,HKE,2026-09-08,13:05,DAD,Est at 12:51,,arrival,2026-09-08T11:45:35+08:00
CX 5553_2026-09-08,CX 5553,CPA,2026-09-08,13:05,DAD,Est at 12:51,,arrival,2026-09-08T11:45:35+08:00
SL 360_2026-09-08,SL 360,TLM,2026-09-08,13:05,DMK,Est at 12:58,,arrival,2026-09-08T11:45:35+08:00
HX 617_2026-09-08,HX 617,CRK,2026-09-08,13:10,KIX,Est at 12:41,,arrival,2026-09-08T11:45:35+08:00
TK 9212_2026-09-08,TK 9212,THY,2026-09-08,13:10,KIX,Est at 12:41,,arrival,2026-09-08T11:45:35+08:00
EY 6814_2026-09-08,EY 6814,ETD,2026-09-08,13:10,KIX,Est at 12:41,,arrival,2026-09-08T11:45:35+08:00
HX 305_2026-09-08,HX 305,CRK,2026-09-08,13:15,PEK,Est at 12:35,,arrival,2026-09-08T11:45:35+08:00
HU 8159_2026-09-08,HU 8159,CHH,2026-09-08,13:15,PEK,Est at 12:35,,arrival,2026-09-08T11:45:35+08:00
CX 509_2026-09-08,CX 509,CPA,2026-09-08,13:15,NRT,Est at 12:47,,arrival,2026-09-08T11:45:35+08:00
QR 5857_2026-09-08,QR 5857,QTR,2026-09-08,13:15,NRT,Est at 12:47,,arrival,2026-09-08T11:45:35+08:00
JL 7041_2026-09-08,JL 7041,JAL,2026-09-08,13:15,NRT,Est at 12:47,,arrival,2026-09-08T11:45:35+08:00
AA 8939_2026-09-08,AA 8939,AAL,2026-09-08,13:15,NRT,Est at 12:47,,arrival,2026-09-08T11:45:35+08:00
FJ 5475_2026-09-08,FJ 5475,FJI,2026-09-08,13:15,NRT,Est at 12:47,,arrival,2026-09-08T11:45:35+08:00
CX 906_2026-09-08,CX 906,CPA,2026-09-08,13:15,MNL,Est at 12:33,,arrival,2026-09-08T11:45:35+08:00
BA 4571_2026-09-08,BA 4571,BAW,2026-09-08,13:15,MNL,Est at 12:33,,arrival,2026-09-08T11:45:35+08:00
MH 072_2026-09-08,MH 072,MAS,2026-09-08,13:15,KUL,Est at 13:19,,arrival,2026-09-08T11:45:35+08:00
CX 6000_2026-09-08,CX 6000,CPA,2026-09-08,13:15,KUL,Est at 13:19,,arrival,2026-09-08T11:45:35+08:00
FY 7050_2026-09-08,FY 7050,FFM,2026-09-08,13:15,KUL,Est at 13:19,,arrival,2026-09-08T11:45:35+08:00
UL 2772_2026-09-08,UL 2772,ALK,2026-09-08,13:15,KUL,Est at 13:19,,arrival,2026-09-08T11:45:35+08:00
AY 6632_2026-09-08,AY 6632,FIN,2026-09-08,13:15,KUL,Est at 13:19,,arrival,2026-09-08T11:45:35+08:00
WY 5583_2026-09-08,WY 5583,OMA,2026-09-08,13:15,KUL,Est at 13:19,,arrival,2026-09-08T11:45:35+08:00
QR 5389_2026-09-08,QR 5389,QTR,2026-09-08,13:15,KUL,Est at 13:19,,arrival,2026-09-08T11:45:35+08:00
HX 413_2026-09-08,HX 413,CRK,2026-09-08,13:20,LJG,Est at 13:04,,arrival,2026-09-08T11:45:35+08:00
HU 8166_2026-09-08,HU 8166,CHH,2026-09-08,13:20,LJG,Est at 13:04,,arrival,2026-09-08T11:45:35+08:00
HX 706_2026-09-08,HX 706,CRK,2026-09-08,13:20,DPS,Est at 12:58,,arrival,2026-09-08T11:45:35+08:00
GA 9770_2026-09-08,GA 9770,GIA,2026-09-08,13:20,DPS,Est at 12:58,,arrival,2026-09-08T11:45:35+08:00
UO 843_2026-09-08,UO 843,HKE,2026-09-08,13:20,OKA,Est at 13:04,,arrival,2026-09-08T11:45:35+08:00
HB 703_2026-09-08,HB 703,HGB,2026-09-08,13:20,TPE,Est at 12:48,,arrival,2026-09-08T11:45:35+08:00
HX 607_2026-09-08,HX 607,CRK,2026-09-08,13:30,NRT,Est at 13:02,,arrival,2026-09-08T11:45:35+08:00
TK 9205_2026-09-08,TK 9205,THY,2026-09-08,13:30,NRT,Est at 13:02,,arrival,2026-09-08T11:45:35+08:00
VN 592_2026-09-08,VN 592,HVN,2026-09-08,13:30,HAN,,,arrival,2026-09-08T11:45:35+08:00
JL 029_2026-09-08,JL 029,JAL,2026-09-08,13:30,HND,Est at 13:29,,arrival,2026-09-08T11:45:35+08:00
AS 7333_2026-09-08,AS 7333,ASA,2026-09-08,13:30,HND,Est at 13:29,,arrival,2026-09-08T11:45:35+08:00
CX 6321_2026-09-08,CX 6321,CPA,2026-09-08,13:30,HND,Est at 13:29,,arrival,2026-09-08T11:45:35+08:00
CX 347_2026-09-08,CX 347,CPA,2026-09-08,13:45,PEK,Est at 13:15,,arrival,2026-09-08T11:45:35+08:00
CA 6509_2026-09-08,CA 6509,CCA,2026-09-08,13:45,PEK,Est at 13:15,,arrival,2026-09-08T11:45:35+08:00
CX 309_2026-09-08,CX 309,CPA,2026-09-08,13:50,CSX,Est at 13:48,,arrival,2026-09-08T11:45:35+08:00
CX 543_2026-09-08,CX 543,CPA,2026-09-08,13:50,HND,Est at 13:21,,arrival,2026-09-08T11:45:35+08:00
QR 5841_2026-09-08,QR 5841,QTR,2026-09-08,13:50,HND,Est at 13:21,,arrival,2026-09-08T11:45:35+08:00
JL 7031_2026-09-08,JL 7031,JAL,2026-09-08,13:50,HND,Est at 13:21,,arrival,2026-09-08T11:45:35+08:00
FJ 5477_2026-09-08,FJ 5477,FJI,2026-09-08,13:50,HND,Est at 13:21,,arrival,2026-09-08T11:45:35+08:00
HB 867_2026-09-08,HB 867,HGB,2026-09-08,13:55,HSN,,,arrival,2026-09-08T11:45:35+08:00
SQ 892_2026-09-08,SQ 892,SIA,2026-09-08,13:55,SIN,Est at 13:26,,arrival,2026-09-08T11:45:35+08:00
CX 658_2026-09-08,CX 658,CPA,2026-09-08,13:55,SIN,Est at 13:21,,arrival,2026-09-08T11:45:35+08:00
QR 5856_2026-09-08,QR 5856,QTR,2026-09-08,13:55,SIN,Est at 13:21,,arrival,2026-09-08T11:45:35+08:00
AY 5134_2026-09-08,AY 5134,FIN,2026-09-08,13:55,SIN,Est at 13:21,,arrival,2026-09-08T11:45:35+08:00
FJ 5459_2026-09-08,FJ 5459,FJI,2026-09-08,13:55,SIN,Est at 13:21,,arrival,2026-09-08T11:45:35+08:00
AA 8890_2026-09-08,AA 8890,AAL,2026-09-08,13:55,SIN,Est at 13:21,,arrival,2026-09-08T11:45:35+08:00
OM 5618_2026-09-08,OM 5618,MGL,2026-09-08,13:55,SIN,Est at 13:21,,arrival,2026-09-08T11:45:35+08:00
CX 841_2026-09-08,CX 841,CPA,2026-09-08,13:55,JFK,Est at 13:54,,arrival,2026-09-08T11:45:35+08:00
LA 5640_2026-09-08,LA 5640,LAN,2026-09-08,13:55,JFK,Est at 13:54,,arrival,2026-09-08T11:45:35+08:00
OM 5841_2026-09-08,OM 5841,MGL,2026-09-08,13:55,JFK,Est at 13:54,,arrival,2026-09-08T11:45:35+08:00
MH 9187_2026-09-08,MH 9187,MAS,2026-09-08,13:55,JFK,Est at 13:54,,arrival,2026-09-08T11:45:35+08:00
CX 821_2026-09-08,CX 821,CPA,2026-09-08,14:00,YYZ,Est at 12:58,,arrival,2026-09-08T11:45:35+08:00
CX 973_2026-09-08,CX 973,CPA,2026-09-08,14:00,XMN,Est at 15:11,,arrival,2026-09-08T11:45:35+08:00
CX 461_2026-09-08,CX 461,CPA,2026-09-08,14:05,TPE,,,arrival,2026-09-08T11:45:35+08:00
CX 959_2026-09-08,CX 959,CPA,2026-09-08,14:05,HGH,Est at 13:20,,arrival,2026-09-08T11:45:35+08:00
CA 6523_2026-09-08,CA 6523,CCA,2026-09-08,14:05,HGH,Est at 13:20,,arrival,2026-09-08T11:45:35+08:00
MU 507_2026-09-08,MU 507,CES,2026-09-08,14:05,PVG,Est at 13:34,,arrival,2026-09-08T11:45:35+08:00
FM 3021_2026-09-08,FM 3021,CSH,2026-09-08,14:05,PVG,Est at 13:34,,arrival,2026-09-08T11:45:35+08:00
CX 250_2026-09-08,CX 250,CPA,2026-09-08,14:10,LHR,Est at 13:15,,arrival,2026-09-08T11:45:35+08:00
CX 718_2026-09-08,CX 718,CPA,2026-09-08,14:10,CGK,Cancelled,,arrival,2026-09-08T11:45:35+08:00
QR 3468_2026-09-08,QR 3468,QTR,2026-09-08,14:10,CGK,Cancelled,,arrival,2026-09-08T11:45:35+08:00
AY 6552_2026-09-08,AY 6552,FIN,2026-09-08,14:10,CGK,Cancelled,,arrival,2026-09-08T11:45:35+08:00
BA 4572_2026-09-08,BA 4572,BAW,2026-09-08,14:10,CGK,Cancelled,,arrival,2026-09-08T11:45:35+08:00
AA 8904_2026-09-08,AA 8904,AAL,2026-09-08,14:10,CGK,Cancelled,,arrival,2026-09-08T11:45:35+08:00
CX 780_2026-09-08,CX 780,CPA,2026-09-08,14:10,SUB,Est at 13:44,,arrival,2026-09-08T11:45:35+08:00
QR 3480_2026-09-08,QR 3480,QTR,2026-09-08,14:10,SUB,Est at 13:44,,arrival,2026-09-08T11:45:35+08:00
AY 6548_2026-09-08,AY 6548,FIN,2026-09-08,14:10,SUB,Est at 13:44,,arrival,2026-09-08T11:45:35+08:00
AA 8957_2026-09-08,AA 8957,AAL,2026-09-08,14:10,SUB,Est at 13:44,,arrival,2026-09-08T11:45:35+08:00
HX 253_2026-09-08,HX 253,CRK,2026-09-08,14:15,TPE,,,arrival,2026-09-08T11:45:35+08:00
BR 2897_2026-09-08,BR 2897,EVA,2026-09-08,14:15,TPE,,,arrival,2026-09-08T11:45:35+08:00
CX 815_2026-09-08,CX 815,CPA,2026-09-08,14:20,YVR,Est at 13:56,,arrival,2026-09-08T11:45:35+08:00
TG 628_2026-09-08,TG 628,THA,2026-09-08,14:20,BKK,,,arrival,2026-09-08T11:45:35+08:00
UO 705_2026-09-08,UO 705,HKE,2026-09-08,14:20,BKK,Est at 13:42,,arrival,2026-09-08T11:45:35+08:00
CX 5705_2026-09-08,CX 5705,CPA,2026-09-08,14:20,BKK,Est at 13:42,,arrival,2026-09-08T11:45:35+08:00
BR 869_2026-09-08,BR 869,EVA,2026-09-08,14:25,TPE,,,arrival,2026-09-08T11:45:35+08:00
HX 1825_2026-09-08,HX 1825,CRK,2026-09-08,14:25,TPE,,,arrival,2026-09-08T11:45:35+08:00
UO 739_2026-09-08,UO 739,HKE,2026-09-08,14:25,CNX,Est at 13:59,,arrival,2026-09-08T11:45:35+08:00
CX 5739_2026-09-08,CX 5739,CPA,2026-09-08,14:25,CNX,Est at 13:59,,arrival,2026-09-08T11:45:35+08:00
HX 237_2026-09-08,HX 237,CRK,2026-09-08,14:45,PVG,,,arrival,2026-09-08T11:45:35+08:00
HU 8358_2026-09-08,HU 8358,CHH,2026-09-08,14:45,PVG,,,arrival,2026-09-08T11:45:35+08:00
CX 937_2026-09-08,CX 937,CPA,2026-09-08,14:45,WUH,,,arrival,2026-09-08T11:45:35+08:00
CA 6536_2026-09-08,CA 6536,CCA,2026-09-08,14:45,WUH,,,arrival,2026-09-08T11:45:35+08:00
UO 563_2026-09-08,UO 563,HKE,2026-09-08,14:50,DAD,,,arrival,2026-09-08T11:45:35+08:00
CX 5563_2026-09-08,CX 5563,CPA,2026-09-08,14:50,DAD,,,arrival,2026-09-08T11:45:35+08:00
ET 644_2026-09-08,ET 644,ETH,2026-09-08,14:55,ADD,,,arrival,2026-09-08T11:45:35+08:00
CX 766_2026-09-08,CX 766,CPA,2026-09-08,14:55,SGN,,,arrival,2026-09-08T11:45:35+08:00
QR 3482_2026-09-08,QR 3482,QTR,2026-09-08,14:55,SGN,,,arrival,2026-09-08T11:45:35+08:00
AY 5104_2026-09-08,AY 5104,FIN,2026-09-08,14:55,SGN,,,arrival,2026-09-08T11:45:35+08:00
AC 9768_2026-09-08,AC 9768,ACA,2026-09-08,14:55,SGN,,,arrival,2026-09-08T11:45:35+08:00
JL 7928_2026-09-08,JL 7928,JAL,2026-09-08,14:55,SGN,,,arrival,2026-09-08T11:45:35+08:00
VN 3562_2026-09-08,VN 3562,HVN,2026-09-08,14:55,SGN,,,arrival,2026-09-08T11:45:35+08:00
BA 4558_2026-09-08,BA 4558,BAW,2026-09-08,14:55,SGN,,,arrival,2026-09-08T11:45:35+08:00
CX 930_2026-09-08,CX 930,CPA,2026-09-08,15:00,MNL,,,arrival,2026-09-08T11:45:35+08:00
AY 5120_2026-09-08,AY 5120,FIN,2026-09-08,15:00,MNL,,,arrival,2026-09-08T11:45:35+08:00
BA 4579_2026-09-08,BA 4579,BAW,2026-09-08,15:00,MNL,,,arrival,2026-09-08T11:45:35+08:00
CX 948_2026-09-08,CX 948,CPA,2026-09-08,15:00,CEB,,,arrival,2026-09-08T11:45:35+08:00
AC 9766_2026-09-08,AC 9766,ACA,2026-09-08,15:00,CEB,,,arrival,2026-09-08T11:45:35+08:00
PR 3200_2026-09-08,PR 3200,PAL,2026-09-08,15:00,CEB,,,arrival,2026-09-08T11:45:35+08:00
AY 5118_2026-09-08,AY 5118,FIN,2026-09-08,15:00,CEB,,,arrival,2026-09-08T11:45:35+08:00
HB 837_2026-09-08,HB 837,HGB,2026-09-08,15:10,KMG,Est at 14:55,,arrival,2026-09-08T11:45:35+08:00
CX 110_2026-09-08,CX 110,CPA,2026-09-08,15:10,SYD,Est at 15:10,,arrival,2026-09-08T11:45:35+08:00
AY 5092_2026-09-08,AY 5092,FIN,2026-09-08,15:10,SYD,Est at 15:10,,arrival,2026-09-08T11:45:35+08:00
BA 4132_2026-09-08,BA 4132,BAW,2026-09-08,15:10,SYD,Est at 15:10,,arrival,2026-09-08T11:45:35+08:00
QR 818_2026-09-08,QR 818,QTR,2026-09-08,15:10,DOH,Est at 15:09,,arrival,2026-09-08T11:45:35+08:00
BA 2355_2026-09-08,BA 2355,BAW,2026-09-08,15:10,DOH,Est at 15:09,,arrival,2026-09-08T11:45:35+08:00
CX 9202_2026-09-08,CX 9202,CPA,2026-09-08,15:10,DOH,Est at 15:09,,arrival,2026-09-08T11:45:35+08:00
LA 6038_2026-09-08,LA 6038,LAN,2026-09-08,15:10,DOH,Est at 15:09,,arrival,2026-09-08T11:45:35+08:00
B6 6547_2026-09-08,B6 6547,JBU,2026-09-08,15:10,DOH,Est at 15:09,,arrival,2026-09-08T11:45:35+08:00
JU 8319_2026-09-08,JU 8319,ASL,2026-09-08,15:10,DOH,Est at 15:09,,arrival,2026-09-08T11:45:35+08:00
IB 6247_2026-09-08,IB 6247,IBE,2026-09-08,15:10,DOH,Est at 15:09,,arrival,2026-09-08T11:45:35+08:00
AH 4908_2026-09-08,AH 4908,DAH,2026-09-08,15:10,DOH,Est at 15:09,,arrival,2026-09-08T11:45:35+08:00
CX 319_2026-09-08,CX 319,CPA,2026-09-08,15:15,PVG,,,arrival,2026-09-08T11:45:35+08:00
CX 608_2026-09-08,CX 608,CPA,2026-09-08,15:15,KTI,Est at 15:44,,arrival,2026-09-08T11:45:35+08:00
AY 5130_2026-09-08,AY 5130,FIN,2026-09-08,15:15,KTI,Est at 15:44,,arrival,2026-09-08T11:45:35+08:00
CX 495_2026-09-08,CX 495,CPA,2026-09-08,15:20,TPE,,,arrival,2026-09-08T11:45:35+08:00
UO 173_2026-09-08,UO 173,HKE,2026-09-08,15:20,RMQ,,,arrival,2026-09-08T11:45:35+08:00
CX 5173_2026-09-08,CX 5173,CPA,2026-09-08,15:20,RMQ,,,arrival,2026-09-08T11:45:35+08:00
LH 796_2026-09-08,LH 796,DLH,2026-09-08,15:20,FRA,Est at 14:45,,arrival,2026-09-08T11:45:35+08:00
CX 6798_2026-09-08,CX 6798,CPA,2026-09-08,15:20,FRA,Est at 14:45,,arrival,2026-09-08T11:45:35+08:00
NZ 4212_2026-09-08,NZ 4212,ANZ,2026-09-08,15:20,FRA,Est at 14:45,,arrival,2026-09-08T11:45:35+08:00
KL 887_2026-09-08,KL 887,KLM,2026-09-08,15:25,AMS,Est at 15:01,,arrival,2026-09-08T11:45:35+08:00
AF 8405_2026-09-08,AF 8405,AFR,2026-09-08,15:25,AMS,Est at 15:01,,arrival,2026-09-08T11:45:35+08:00
CX 423_2026-09-08,CX 423,CPA,2026-09-08,15:25,KHH,,,arrival,2026-09-08T11:45:35+08:00
EK 382_2026-09-08,EK 382,UAE,2026-09-08,15:25,DXB,Est at 17:24,,arrival,2026-09-08T11:45:35+08:00
AZ 5630_2026-09-08,AZ 5630,AZA,2026-09-08,15:25,DXB,Est at 17:24,,arrival,2026-09-08T11:45:35+08:00
BA 031_2026-09-08,BA 031,BAW,2026-09-08,15:25,LHR,Est at 14:55,,arrival,2026-09-08T11:45:35+08:00
IB 3524_2026-09-08,IB 3524,IBE,2026-09-08,15:25,LHR,Est at 14:55,,arrival,2026-09-08T11:45:35+08:00
UO 111_2026-09-08,UO 111,HKE,2026-09-08,15:35,TPE,,,arrival,2026-09-08T11:45:35+08:00
CX 5111_2026-09-08,CX 5111,CPA,2026-09-08,15:35,TPE,,,arrival,2026-09-08T11:45:35+08:00
UO 601_2026-09-08,UO 601,HKE,2026-09-08,15:35,FUK,,,arrival,2026-09-08T11:45:35+08:00
CX 5601_2026-09-08,CX 5601,CPA,2026-09-08,15:35,FUK,,,arrival,2026-09-08T11:45:35+08:00
UO 619_2026-09-08,UO 619,HKE,2026-09-08,15:35,ICN,Est at 14:51,,arrival,2026-09-08T11:45:35+08:00
CX 5619_2026-09-08,CX 5619,CPA,2026-09-08,15:35,ICN,Est at 14:51,,arrival,2026-09-08T11:45:35+08:00
VJ 986_2026-09-08,VJ 986,VJC,2026-09-08,15:40,PQC,Est at 16:20,,arrival,2026-09-08T11:45:35+08:00
TV 6119_2026-09-08,TV 6119,TBA,2026-09-08,15:40,YCU,,,arrival,2026-09-08T11:45:35+08:00
CZ 603_2026-09-08,CZ 603,CSN,2026-09-08,15:40,URC,Est at 14:56,,arrival,2026-09-08T11:45:35+08:00
MF 9213_2026-09-08,MF 9213,CXA,2026-09-08,15:40,URC,Est at 14:56,,arrival,2026-09-08T11:45:35+08:00
9G 502_2026-09-08,9G 502,SPQ,2026-09-08,15:45,PQC,,,arrival,2026-09-08T11:45:35+08:00
HX 170_2026-09-08,HX 170,CRK,2026-09-08,15:45,SYX,,,arrival,2026-09-08T11:45:35+08:00
HU 8275_2026-09-08,HU 8275,CHH,2026-09-08,15:45,SYX,,,arrival,2026-09-08T11:45:35+08:00
CX 256_2026-09-08,CX 256,CPA,2026-09-08,15:45,LHR,Est at 14:59,,arrival,2026-09-08T11:45:35+08:00
CX 335_2026-09-08,CX 335,CPA,2026-09-08,16:00,PEK,Est at 15:54,,arrival,2026-09-08T11:45:35+08:00
CA 6503_2026-09-08,CA 6503,CCA,2026-09-08,16:00,PEK,Est at 15:54,,arrival,2026-09-08T11:45:35+08:00
UO 725_2026-09-08,UO 725,HKE,2026-09-08,16:00,HKT,,,arrival,2026-09-08T11:45:35+08:00
CX 5725_2026-09-08,CX 5725,CPA,2026-09-08,16:00,HKT,,,arrival,2026-09-08T11:45:35+08:00
CX 349_2026-09-08,CX 349,CPA,2026-09-08,16:05,SHA,,,arrival,2026-09-08T11:45:35+08:00
MU 733_2026-09-08,MU 733,CES,2026-09-08,16:05,KMG,,,arrival,2026-09-08T11:45:35+08:00
MF 9037_2026-09-08,MF 9037,CXA,2026-09-08,16:05,KMG,,,arrival,2026-09-08T11:45:35+08:00
CX 367_2026-09-08,CX 367,CPA,2026-09-08,16:15,PVG,,,arrival,2026-09-08T11:45:35+08:00
CX 774_2026-09-08,CX 774,CPA,2026-09-08,16:15,BKK,,,arrival,2026-09-08T11:45:35+08:00
OM 5647_2026-09-08,OM 5647,MGL,2026-09-08,16:15,BKK,,,arrival,2026-09-08T11:45:35+08:00
AA 8916_2026-09-08,AA 8916,AAL,2026-09-08,16:15,BKK,,,arrival,2026-09-08T11:45:35+08:00
GF 4078_2026-09-08,GF 4078,GFA,2026-09-08,16:15,BKK,,,arrival,2026-09-08T11:45:35+08:00
QR 3476_2026-09-08,QR 3476,QTR,2026-09-08,16:15,BKK,,,arrival,2026-09-08T11:45:35+08:00
AC 9765_2026-09-08,AC 9765,ACA,2026-09-08,16:15,BKK,,,arrival,2026-09-08T11:45:35+08:00
PG 4569_2026-09-08,PG 4569,BKP,2026-09-08,16:15,BKK,,,arrival,2026-09-08T11:45:35+08:00
CA 109_2026-09-08,CA 109,CCA,2026-09-08,16:20,PEK,,,arrival,2026-09-08T11:45:35+08:00
CX 6109_2026-09-08,CX 6109,CPA,2026-09-08,16:20,PEK,,,arrival,2026-09-08T11:45:35+08:00
PG 807_2026-09-08,PG 807,BKP,2026-09-08,16:20,USM,,,arrival,2026-09-08T11:45:35+08:00
CX 6502_2026-09-08,CX 6502,CPA,2026-09-08,16:20,USM,,,arrival,2026-09-08T11:45:35+08:00
HX 3751_2026-09-08,HX 3751,CRK,2026-09-08,16:20,USM,,,arrival,2026-09-08T11:45:35+08:00
AY 6295_2026-09-08,AY 6295,FIN,2026-09-08,16:20,USM,,,arrival,2026-09-08T11:45:35+08:00
EY 7760_2026-09-08,EY 7760,ETD,2026-09-08,16:20,USM,,,arrival,2026-09-08T11:45:35+08:00
KL 3715_2026-09-08,KL 3715,KLM,2026-09-08,16:20,USM,,,arrival,2026-09-08T11:45:35+08:00
TG 7002_2026-09-08,TG 7002,THA,2026-09-08,16:20,USM,,,arrival,2026-09-08T11:45:35+08:00
QR 4418_2026-09-08,QR 4418,QTR,2026-09-08,16:20,USM,,,arrival,2026-09-08T11:45:35+08:00
AF 4379_2026-09-08,AF 4379,AFR,2026-09-08,16:20,USM,,,arrival,2026-09-08T11:45:35+08:00
CX 184_2026-09-08,CX 184,CPA,2026-09-08,16:20,PER,Est at 15:36,,arrival,2026-09-08T11:45:35+08:00
AY 5132_2026-09-08,AY 5132,FIN,2026-09-08,16:20,PER,Est at 15:36,,arrival,2026-09-08T11:45:35+08:00
LH 7018_2026-09-08,LH 7018,DLH,2026-09-08,16:20,PER,Est at 15:36,,arrival,2026-09-08T11:45:35+08:00
BA 4554_2026-09-08,BA 4554,BAW,2026-09-08,16:20,PER,Est at 15:36,,arrival,2026-09-08T11:45:35+08:00
KE 2005_2026-09-08,KE 2005,KAL,2026-09-08,16:20,ICN,,,arrival,2026-09-08T11:45:35+08:00
DL 7909_2026-09-08,DL 7909,DAL,2026-09-08,16:20,ICN,,,arrival,2026-09-08T11:45:35+08:00
VS 5547_2026-09-08,VS 5547,VIR,2026-09-08,16:20,ICN,,,arrival,2026-09-08T11:45:35+08:00
GJ 8053_2026-09-08,GJ 8053,CDC,2026-09-08,16:25,HGH,,,arrival,2026-09-08T11:45:35+08:00
CX 439_2026-09-08,CX 439,CPA,2026-09-08,16:30,ICN,,,arrival,2026-09-08T11:45:35+08:00
QR 5829_2026-09-08,QR 5829,QTR,2026-09-08,16:30,ICN,,,arrival,2026-09-08T11:45:35+08:00
QF 8232_2026-09-08,QF 8232,QFA,2026-09-08,16:30,ICN,,,arrival,2026-09-08T11:45:35+08:00
CI 915_2026-09-08,CI 915,CAL,2026-09-08,16:35,TPE,,,arrival,2026-09-08T11:45:35+08:00
UO 133_2026-09-08,UO 133,HKE,2026-09-08,16:35,KHH,,,arrival,2026-09-08T11:45:35+08:00
CX 5133_2026-09-08,CX 5133,CPA,2026-09-08,16:35,KHH,,,arrival,2026-09-08T11:45:35+08:00
LX 138_2026-09-08,LX 138,SWR,2026-09-08,16:35,ZRH,Est at 16:20,,arrival,2026-09-08T11:45:35+08:00
CX 6630_2026-09-08,CX 6630,CPA,2026-09-08,16:35,ZRH,Est at 16:20,,arrival,2026-09-08T11:45:35+08:00
CX 754_2026-09-08,CX 754,CPA,2026-09-08,16:40,BKK,,,arrival,2026-09-08T11:45:35+08:00
PG 4561_2026-09-08,PG 4561,BKP,2026-09-08,16:40,BKK,,,arrival,2026-09-08T11:45:35+08:00
GF 4054_2026-09-08,GF 4054,GFA,2026-09-08,16:40,BKK,,,arrival,2026-09-08T11:45:35+08:00
QR 5814_2026-09-08,QR 5814,QTR,2026-09-08,16:40,BKK,,,arrival,2026-09-08T11:45:35+08:00
AY 5138_2026-09-08,AY 5138,FIN,2026-09-08,16:40,BKK,,,arrival,2026-09-08T11:45:35+08:00
AA 8950_2026-09-08,AA 8950,AAL,2026-09-08,16:40,BKK,,,arrival,2026-09-08T11:45:35+08:00
CX 513_2026-09-08,CX 513,CPA,2026-09-08,16:45,FUK,,,arrival,2026-09-08T11:45:35+08:00
CX 853_2026-09-08,CX 853,CPA,2026-09-08,16:45,SEA,Est at 17:07,,arrival,2026-09-08T11:45:35+08:00
AA 8895_2026-09-08,AA 8895,AAL,2026-09-08,16:45,SEA,Est at 17:07,,arrival,2026-09-08T11:45:35+08:00
HB 309_2026-09-08,HB 309,HGB,2026-09-08,16:45,FUK,,,arrival,2026-09-08T11:45:35+08:00
CX 770_2026-09-08,CX 770,CPA,2026-09-08,16:50,HKT,,,arrival,2026-09-08T11:45:35+08:00
QR 5837_2026-09-08,QR 5837,QTR,2026-09-08,16:50,HKT,,,arrival,2026-09-08T11:45:35+08:00
AC 9762_2026-09-08,AC 9762,ACA,2026-09-08,16:50,HKT,,,arrival,2026-09-08T11:45:35+08:00
AY 6555_2026-09-08,AY 6555,FIN,2026-09-08,16:50,HKT,,,arrival,2026-09-08T11:45:35+08:00
CX 987_2026-09-08,CX 987,CPA,2026-09-08,16:50,CTU,,,arrival,2026-09-08T11:45:35+08:00
CA 6521_2026-09-08,CA 6521,CCA,2026-09-08,16:50,CTU,,,arrival,2026-09-08T11:45:35+08:00
UO 851_2026-09-08,UO 851,HKE,2026-09-08,16:50,KIX,,,arrival,2026-09-08T11:45:35+08:00
CX 5851_2026-09-08,CX 5851,CPA,2026-09-08,16:50,KIX,,,arrival,2026-09-08T11:45:35+08:00
CX 955_2026-09-08,CX 955,CPA,2026-09-08,16:55,NGB,,,arrival,2026-09-08T11:45:35+08:00
UO 675_2026-09-08,UO 675,HKE,2026-09-08,16:55,PUS,,,arrival,2026-09-08T11:45:35+08:00
CX 5675_2026-09-08,CX 5675,CPA,2026-09-08,16:55,PUS,,,arrival,2026-09-08T11:45:35+08:00
UO 717_2026-09-08,UO 717,HKE,2026-09-08,16:55,SZB,,,arrival,2026-09-08T11:45:35+08:00
PR 306_2026-09-08,PR 306,PAL,2026-09-08,17:00,MNL,,,arrival,2026-09-08T11:45:35+08:00
CX 652_2026-09-08,CX 652,CPA,2026-09-08,17:00,SIN,,,arrival,2026-09-08T11:45:35+08:00
FJ 5461_2026-09-08,FJ 5461,FJI,2026-09-08,17:00,SIN,,,arrival,2026-09-08T11:45:35+08:00
OM 5620_2026-09-08,OM 5620,MGL,2026-09-08,17:00,SIN,,,arrival,2026-09-08T11:45:35+08:00
QR 5800_2026-09-08,QR 5800,QTR,2026-09-08,17:00,SIN,,,arrival,2026-09-08T11:45:35+08:00
AY 5098_2026-09-08,AY 5098,FIN,2026-09-08,17:00,SIN,,,arrival,2026-09-08T11:45:35+08:00
