flight_id,flight_no,airline,date,time,port,status,status_code,flight_type,last_updated
CX 085_2026-08-01,CX 085,CPA,2026-08-01,07:00,"JFK,YYZ",At gate 13:17,,arrival,
3S 728_2026-08-01,3S 728,BOX,2026-08-01,07:00,"LEJ,RUH",At gate 08:11,,arrival,
QY 694_2026-08-01,QY 694,BCS,2026-08-01,07:00,"LEJ,BLR",At gate 06:39,,arrival,
RH 4569_2026-08-01,RH 4569,HKC,2026-08-01,07:15,TPE,At gate 21:30,,arrival,
KJ 952_2026-08-01,KJ 952,AIH,2026-08-01,07:20,"ICN,HAN",At gate 07:08,,arrival,
RH 9376_2026-08-01,RH 9376,HKC,2026-08-01,07:25,MAA,At gate 11:28,,arrival,
EK 9832_2026-08-01,EK 9832,UAE,2026-08-01,07:40,DWC,At gate 07:25,,arrival,
HE 824_2026-08-01,HE 824,HGO,2026-08-01,08:00,RUH,At gate 08:34,,arrival,
CV 4325_2026-08-01,CV 4325,CLX,2026-08-01,08:00,LUX,At gate 13:28,,arrival,
EK 9024_2026-08-01,EK 9024,UAE,2026-08-01,08:05,DWC,Cancelled,,arrival,
SQ 7980_2026-08-01,SQ 7980,SIA,2026-08-01,08:30,SIN,At gate 08:09,,arrival,
ET 3716_2026-08-01,ET 3716,ETH,2026-08-01,08:30,ADD,At gate 15:50 (03/08/2026),,arrival,
CV 7625_2026-08-01,CV 7625,CLX,2026-08-01,08:30,"LUX,HAN",At gate 08:12,,arrival,
O3 267_2026-08-01,O3 267,CSS,2026-08-01,08:45,NGB,At gate 08:24,,arrival,
BR 6521_2026-08-01,BR 6521,EVA,2026-08-01,09:05,TPE,At gate 08:47,,arrival,
7L 246_2026-08-01,7L 246,AZG,2026-08-01,09:10,DMM,At gate 11:53,,arrival,
CX 2068_2026-08-01,CX 2068,CPA,2026-08-01,10:00,"AMS,FRA",At gate 09:25,,arrival,
5Y 8051_2026-08-01,5Y 8051,GTI,2026-08-01,10:00,ICN,Cancelled,,arrival,
EK 9844_2026-08-01,EK 9844,UAE,2026-08-01,10:55,DWC,At gate 00:58 (02/08/2026),,arrival,
EK 9030_2026-08-01,EK 9030,UAE,2026-08-01,11:10,DWC,Cancelled,,arrival,
CX 3253_2026-08-01,CX 3253,CPA,2026-08-01,11:15,PVG,At gate 11:46,,arrival,
CX 051_2026-08-01,CX 051,CPA,2026-08-01,11:30,CGO,At gate 11:02,,arrival,
KJ 967_2026-08-01,KJ 967,AIH,2026-08-01,11:30,ICN,At gate 11:42,,arrival,
5X 070_2026-08-01,5X 070,UPS,2026-08-01,12:30,"SDF,ANC",At gate 13:14,,arrival,
5X 070D_2026-08-01,5X 070D,UPS,2026-08-01,12:30,"SDF,HNL",At gate 16:20,,arrival,
5X 062_2026-08-01,5X 062,UPS,2026-08-01,12:55,"SDF,ANC",At gate 13:02,,arrival,
MP 9451_2026-08-01,MP 9451,MPH,2026-08-01,13:30,AMS,Cancelled,,arrival,
MP 9452_2026-08-01,MP 9452,MPH,2026-08-01,13:30,ICN,At gate 13:50,,arrival,
WW 861_2026-08-01,WW 861,KXP,2026-08-01,13:45,BKI,Cancelled,,arrival,
EK 9782_2026-08-01,EK 9782,UAE,2026-08-01,14:00,DWC,Cancelled,,arrival,
5X 064_2026-08-01,5X 064,UPS,2026-08-01,14:25,"SDF,ANC",At gate 13:47,,arrival,
CX 2095_2026-08-01,CX 2095,CPA,2026-08-01,14:30,"ORD,ANC",At gate 22:31,,arrival,
5X 1938_2026-08-01,5X 1938,UPS,2026-08-01,14:35,"ONT,HNL",At gate 14:45,,arrival,
K4 231_2026-08-01,K4 231,CKS,2026-08-01,14:45,"CVG,LEJ",At gate 16:17,,arrival,
QR 8472_2026-08-01,QR 8472,QTR,2026-08-01,15:00,DOH,At gate 22:03,,arrival,
5Y 8137_2026-08-01,5Y 8137,GTI,2026-08-01,15:15,ICN,Cancelled,,arrival,
EK 9840_2026-08-01,EK 9840,UAE,2026-08-01,15:25,DWC,At gate 01:14 (02/08/2026),,arrival,
KE 9313_2026-08-01,KE 9313,KAL,2026-08-01,15:30,ICN,At gate 15:28,,arrival,
EK 9006_2026-08-01,EK 9006,UAE,2026-08-01,15:50,DWC,Cancelled,,arrival,
7L 624_2026-08-01,7L 624,AZG,2026-08-01,15:55,GYD,Cancelled,,arrival,
CX 015_2026-08-01,CX 015,CPA,2026-08-01,16:10,"NRT,TPE",At gate 18:13,,arrival,
7L 691_2026-08-01,7L 691,AZG,2026-08-01,16:25,"GYD,DMM",At gate 20:31,,arrival,
5Y 8161_2026-08-01,5Y 8161,GTI,2026-08-01,16:30,SIN,At gate 16:30,,arrival,
CV 4755_2026-08-01,CV 4755,CLX,2026-08-01,16:30,LUX,At gate 00:07 (02/08/2026),,arrival,
EK 9736_2026-08-01,EK 9736,UAE,2026-08-01,16:35,DWC,Cancelled,,arrival,
K4 234_2026-08-01,K4 234,CKS,2026-08-01,16:40,"CVG,NRT",At gate 16:13,,arrival,
TH 670_2026-08-01,TH 670,RMY,2026-08-01,16:45,KCH,At gate 18:14,,arrival,
CI 5823_2026-08-01,CI 5823,CAL,2026-08-01,16:50,TPE,At gate 16:56,,arrival,
2C 574_2026-08-01,2C 574,CMA,2026-08-01,17:00,CDG,At gate 16:27,,arrival,
EK 9010_2026-08-01,EK 9010,UAE,2026-08-01,17:05,DWC,Cancelled,,arrival,
SQ 7868_2026-08-01,SQ 7868,SIA,2026-08-01,17:10,SIN,At gate 17:04,,arrival,
CI 5837_2026-08-01,CI 5837,CAL,2026-08-01,17:20,TPE,At gate 19:46,,arrival,
5Y 8509_2026-08-01,5Y 8509,GTI,2026-08-01,17:30,"DFW,ICN",At gate 18:41,,arrival,
TK 6213_2026-08-01,TK 6213,THY,2026-08-01,17:30,"IST,RUH",At gate 18:37,,arrival,
RH 372_2026-08-01,RH 372,HKC,2026-08-01,17:30,SIN,At gate 00:49 (02/08/2026),,arrival,
N8 517_2026-08-01,N8 517,NCR,2026-08-01,17:45,AUH,At gate 09:00 (02/08/2026),,arrival,
3S 630_2026-08-01,3S 630,BOX,2026-08-01,17:45,"FRA,TAS",At gate 17:40,,arrival,
SV 972_2026-08-01,SV 972,SVA,2026-08-01,18:00,RUH,At gate 18:27,,arrival,
HE 1720_2026-08-01,HE 1720,HGO,2026-08-01,18:00,GYD,At gate 20:30,,arrival,
EK 9792_2026-08-01,EK 9792,UAE,2026-08-01,18:10,DWC,At gate 01:35 (02/08/2026),,arrival,
BR 6819_2026-08-01,BR 6819,EVA,2026-08-01,18:15,TPE,Cancelled,,arrival,
AK 8545_2026-08-01,AK 8545,AXM,2026-08-01,18:15,BKI,At gate 00:02 (02/08/2026),,arrival,
CX 2072_2026-08-01,CX 2072,CPA,2026-08-01,18:25,PEN,At gate 18:18,,arrival,
FX 5432_2026-08-01,FX 5432,FDX,2026-08-01,18:40,"MEM,ANC,ICN",At gate 19:04,,arrival,
EY 925_2026-08-01,EY 925,ETD,2026-08-01,18:50,AUH,At gate 21:21,,arrival,
EY 937_2026-08-01,EY 937,ETD,2026-08-01,18:50,AUH,At gate 15:48,,arrival,
QR 8440_2026-08-01,QR 8440,QTR,2026-08-01,19:30,DOH,At gate 19:51,,arrival,
5X 078_2026-08-01,5X 078,UPS,2026-08-01,19:35,"SDF,ANC",Cancelled,,arrival,
RH 6652_2026-08-01,RH 6652,HKC,2026-08-01,19:45,DAC,At gate 19:17 (02/08/2026),,arrival,
7L 647_2026-08-01,7L 647,AZG,2026-08-01,19:55,GYD,Cancelled,,arrival,
CX 038_2026-08-01,CX 038,CPA,2026-08-01,20:00,"LHR,MXP",At gate 20:14,,arrival,
5Y 8008_2026-08-01,5Y 8008,GTI,2026-08-01,20:25,NKW,At gate 09:59 (02/08/2026),,arrival,
CX 097_2026-08-01,CX 097,CPA,2026-08-01,21:15,"NLU,GDL,ANC",At gate 13:40 (02/08/2026),,arrival,
TK 6690_2026-08-01,TK 6690,THY,2026-08-01,21:25,"IST,AMM",At gate 01:04 (03/08/2026),,arrival,
HJ 023_2026-08-01,HJ 023,TMN,2026-08-01,21:25,SYD,At gate 21:17,,arrival,
RH 318_2026-08-01,RH 318,HKC,2026-08-01,21:35,HAN,At gate 13:18 (02/08/2026),,arrival,
K4 202_2026-08-01,K4 202,CKS,2026-08-01,21:45,"CVG,NRT",At gate 21:12,,arrival,
CX 3277_2026-08-01,CX 3277,CPA,2026-08-01,21:55,"MIA,ANC",At gate 08:57 (03/08/2026),,arrival,
ET 3600_2026-08-01,ET 3600,ETH,2026-08-01,22:15,"ADD,MCT",Cancelled,,arrival,
CV 7355_2026-08-01,CV 7355,CLX,2026-08-01,22:35,"LUX,BKK",At gate 03:53 (02/08/2026),,arrival,
D0 524_2026-08-01,D0 524,DHK,2026-08-01,22:55,"EMA,MXP",At gate 23:06,,arrival,
3S 500_2026-08-01,3S 500,BOX,2026-08-01,23:15,LEJ,At gate 23:09,,arrival,
QY 516_2026-08-01,QY 516,BCS,2026-08-01,23:15,"LEJ,DWC",At gate 01:15 (02/08/2026),,arrival,
LD 8928_2026-08-01,LD 8928,AHK,2026-08-01,23:30,CGK,At gate 00:39 (02/08/2026),,arrival,
SV 986_2026-08-01,SV 986,SVA,2026-08-01,23:40,RUH,At gate 23:43,,arrival,
TH 642_2026-08-01,TH 642,RMY,2026-08-01,23:40,BKI,At gate 23:39,,arrival,
LD 119_2026-08-01,LD 119,AHK,2026-08-01,23:55,ICN,At gate 00:13 (02/08/2026),,arrival,
QR 8578_2026-08-01,QR 8578,QTR,2026-08-01,23:55,SYD,At gate 14:55 (02/08/2026),,arrival,
CX 3272_2026-08-01,CX 3272,CPA,2026-08-01,00:05,"ANC,MIA,ATL",Dep 03:01,,departure,
RH 4568_2026-08-01,RH 4568,HKC,2026-08-01,00:15,TPE,Dep 14:21,,departure,
7L 692_2026-08-01,7L 692,AZG,2026-08-01,00:15,GYD,Dep 22:16,,departure,
7L 1923_2026-08-01,7L 1923,AZG,2026-08-01,00:15,DWC,Dep 04:32,,departure,
CX 006_2026-08-01,CX 006,CPA,2026-08-01,00:50,NRT,Dep 02:51,,departure,
CX 086_2026-08-01,CX 086,CPA,2026-08-01,01:30,"ANC,NLU",Dep 06:45,,departure,
KZ 202_2026-08-01,KZ 202,NCA,2026-08-01,02:25,NRT,Dep 02:32,,departure,
NH 8512_2026-08-01,NH 8512,ANA,2026-08-01,02:25,NRT,Dep 02:33,,departure,
CX 056_2026-08-01,CX 056,CPA,2026-08-01,02:40,PVG,Dep 02:55,,departure,
ET 3219_2026-08-01,ET 3219,ETH,2026-08-01,02:40,ADD,Dep 18:09 (03/08/2026),,departure,
CI 5836_2026-08-01,CI 5836,CAL,2026-08-01,03:00,TPE,Dep 05:05,,departure,
KE 314_2026-08-01,KE 314,KAL,2026-08-01,03:10,ICN,Dep 03:01,,departure,
BR 6536_2026-08-01,BR 6536,EVA,2026-08-01,03:20,TPE,Dep 05:10,,departure,
LD 457_2026-08-01,LD 457,AHK,2026-08-01,03:35,"MNL,CEB",Dep 03:36,,departure,
QR 8421_2026-08-01,QR 8421,QTR,2026-08-01,03:35,DOH,Dep 03:30,,departure,
8K 526_2026-08-01,8K 526,KMI,2026-08-01,03:40,BKK,Dep 03:42,,departure,
LD 591_2026-08-01,LD 591,AHK,2026-08-01,03:45,PEN,Dep 03:40,,departure,
LD 128_2026-08-01,LD 128,AHK,2026-08-01,03:50,ICN,Dep 03:51,,departure,
LD 208_2026-08-01,LD 208,AHK,2026-08-01,03:55,NRT,Dep 04:00,,departure,
CX 050_2026-08-01,CX 050,CPA,2026-08-01,04:00,CGO,Dep 03:57,,departure,
LD 831_2026-08-01,LD 831,AHK,2026-08-01,04:05,BKK,Dep 04:09,,departure,
SQ 7412_2026-08-01,SQ 7412,SIA,2026-08-01,04:05,"NGO,CVG",Dep 03:49,,departure,
LD 782_2026-08-01,LD 782,AHK,2026-08-01,04:15,PVG,Dep 04:17,,departure,
QR 8475_2026-08-01,QR 8475,QTR,2026-08-01,04:15,DOH,Dep 04:08,,departure,
LD 317_2026-08-01,LD 317,AHK,2026-08-01,04:35,SIN,Dep 04:46,,departure,
CV 352_2026-08-01,CV 352,CLX,2026-08-01,04:40,"GYD,BUD,LUX",Dep 08:13,,departure,
RH 9303_2026-08-01,RH 9303,HKC,2026-08-01,04:40,HAK,Cancelled,,departure,
LD 680_2026-08-01,LD 680,AHK,2026-08-01,04:45,TPE,Dep 05:04,,departure,
3S 715_2026-08-01,3S 715,BOX,2026-08-01,05:35,"DXB,LEJ",Dep 05:40,,departure,
EK 9831_2026-08-01,EK 9831,UAE,2026-08-01,05:35,DWC,Dep 05:30,,departure,
3S 733_2026-08-01,3S 733,BOX,2026-08-01,05:40,"BLR,EMA,LEJ",Dep 07:08,,departure,
ES 720_2026-08-01,ES 720,DHX,2026-08-01,05:40,BAH,Cancelled,,departure,
ES 728_2026-08-01,ES 728,DHX,2026-08-01,05:40,BAH,Cancelled,,departure,
3S 545_2026-08-01,3S 545,BOX,2026-08-01,05:55,"BRU,FRA",Dep 06:42,,departure,
3S 502_2026-08-01,3S 502,BOX,2026-08-01,06:00,LAX,Dep 06:03,,departure,
FX 021_2026-08-01,FX 021,FDX,2026-08-01,06:05,"IST,CDG,LGG,MEM",Dep 06:04,,departure,
3S 729_2026-08-01,3S 729,BOX,2026-08-01,06:30,"DXB,LEJ",Dep 07:24,,departure,
K4 253_2026-08-01,K4 253,CKS,2026-08-01,06:55,"ANC,JFK,CVG",Dep 07:10,,departure,
CX 061_2026-08-01,CX 061,CPA,2026-08-01,06:55,"NQZ,FRA",Dep 06:57,,departure,
CC 3575_2026-08-01,CC 3575,ABD,2026-08-01,06:55,CMB,Dep 07:51,,departure,
K4 241_2026-08-01,K4 241,CKS,2026-08-01,07:00,"ANC,MIA,CVG",Dep 07:04,,departure,
N8 509_2026-08-01,N8 509,NCR,2026-08-01,07:00,KWI,Dep 10:45,,departure,
CK 264_2026-08-01,CK 264,CKK,2026-08-01,07:00,CKG,Dep 17:07,,departure,
5C 850X_2026-08-01,5C 850X,ICL,2026-08-01,07:00,"DWC,TLV",Cancelled,,departure,
F5 6631_2026-08-01,F5 6631,ATG,2026-08-01,07:00,"DWC,EMA",Cancelled,,departure,
RH 392_2026-08-01,RH 392,HKC,2026-08-01,07:05,"CIT,BUD",Cancelled,,departure,
ET 3601_2026-08-01,ET 3601,ETH,2026-08-01,07:10,ADD,Cancelled,,departure,
SR 815_2026-08-01,SR 815,XKY,2026-08-01,07:30,CRK,Dep 07:29,,departure,
HJ 026_2026-08-01,HJ 026,TMN,2026-08-01,07:30,SYD,Dep 07:18,,departure,
RH 371_2026-08-01,RH 371,HKC,2026-08-01,08:00,SIN,Dep 15:17,,departure,
CX 3073_2026-08-01,CX 3073,CPA,2026-08-01,08:20,PEN,Dep 08:26,,departure,
QR 8403_2026-08-01,QR 8403,QTR,2026-08-01,08:40,DOH,Dep 08:47,,departure,
RH 9489_2026-08-01,RH 9489,HKC,2026-08-01,08:45,"ALA,IST",Dep 13:56,,departure,
TK 6241_2026-08-01,TK 6241,THY,2026-08-01,09:20,IST,Dep 09:15,,departure,
KJ 952_2026-08-01,KJ 952,AIH,2026-08-01,09:20,ICN,Dep 09:29,,departure,
EK 9833_2026-08-01,EK 9833,UAE,2026-08-01,09:40,DWC,Dep 09:04,,departure,
CV 251_2026-08-01,CV 251,CLX,2026-08-01,09:55,"ANC,ORD,DFW,LUX",Dep 16:00,,departure,
O3 268_2026-08-01,O3 268,CSS,2026-08-01,09:55,NGB,Dep 09:17,,departure,
RH 6651_2026-08-01,RH 6651,HKC,2026-08-01,09:55,DAC,Dep 09:21 (02/08/2026),,departure,
LH 8461_2026-08-01,LH 8461,GEC,2026-08-01,10:20,"IST,FRA",Dep 10:26,,departure,
SQ 7980_2026-08-01,SQ 7980,SIA,2026-08-01,10:30,"ANC,DFW",Dep 11:52,,departure,
CV 292_2026-08-01,CV 292,CLX,2026-08-01,10:30,"GYD,LUX",Dep 10:43,,departure,
EK 9025_2026-08-01,EK 9025,UAE,2026-08-01,10:55,DWC,Cancelled,,departure,
BR 6522_2026-08-01,BR 6522,EVA,2026-08-01,11:05,TPE,Dep 10:42,,departure,
7L 247_2026-08-01,7L 247,AZG,2026-08-01,11:10,DMM,Dep 13:51,,departure,
5Y 638_2026-08-01,5Y 638,GTI,2026-08-01,11:25,"ANC,LAX",Cancelled,,departure,
CX 036_2026-08-01,CX 036,CPA,2026-08-01,11:55,KIX,Dep 12:10,,departure,
D0 593_2026-08-01,D0 593,DHK,2026-08-01,11:55,"DEL,EMA",Dep 11:58,,departure,
CX 084_2026-08-01,CX 084,CPA,2026-08-01,12:10,"ANC,LAX,PDX",Dep 13:13,,departure,
LD 8927_2026-08-01,LD 8927,AHK,2026-08-01,12:20,CGK,Dep 12:32,,departure,
5Y 8052_2026-08-01,5Y 8052,GTI,2026-08-01,12:30,"ANC,MIA",Dep 12:57,,departure,
CX 049_2026-08-01,CX 049,CPA,2026-08-01,13:15,DAC,Dep 14:06,,departure,
KJ 968_2026-08-01,KJ 968,AIH,2026-08-01,13:30,ICN,Dep 13:27,,departure,
EK 9885_2026-08-01,EK 9885,UAE,2026-08-01,13:35,DWC,Cancelled,,departure,
EK 9015_2026-08-01,EK 9015,UAE,2026-08-01,14:15,DWC,Cancelled,,departure,
CX 3241_2026-08-01,CX 3241,CPA,2026-08-01,14:30,DEL,Dep 15:07,,departure,
WW 862_2026-08-01,WW 862,KXP,2026-08-01,14:45,KUL,Cancelled,,departure,
CP 156_2026-08-01,CP 156,LSI,2026-08-01,14:50,"GYD,FCO",Dep 21:01,,departure,
5X 069_2026-08-01,5X 069,UPS,2026-08-01,14:55,"ANC,SDF",Dep 15:10,,departure,
EK 9845_2026-08-01,EK 9845,UAE,2026-08-01,15:05,DWC,Dep 03:02 (02/08/2026),,departure,
RH 317_2026-08-01,RH 317,HKC,2026-08-01,15:55,HAN,Dep 07:45 (02/08/2026),,departure,
EK 9783_2026-08-01,EK 9783,UAE,2026-08-01,16:00,DWC,Cancelled,,departure,
CX 3296_2026-08-01,CX 3296,CPA,2026-08-01,16:30,"ANC,JFK",Dep 20:45,,departure,
MP 9452_2026-08-01,MP 9452,MPH,2026-08-01,16:30,"GYD,AMS",Dep 16:25,,departure,
5X 1939_2026-08-01,5X 1939,UPS,2026-08-01,16:40,"ANC,ONT",Cancelled,,departure,
QR 8473_2026-08-01,QR 8473,QTR,2026-08-01,17:00,DOH,Dep 23:30,,departure,
5Y 8137_2026-08-01,5Y 8137,GTI,2026-08-01,17:15,"DEL,ANC",Dep 20:15,,departure,
KE 9314_2026-08-01,KE 9314,KAL,2026-08-01,17:30,ICN,Dep 17:07,,departure,
TH 641_2026-08-01,TH 641,RMY,2026-08-01,17:50,KUL,Dep 19:20,,departure,
EK 9007_2026-08-01,EK 9007,UAE,2026-08-01,17:50,DWC,Cancelled,,departure,
7L 624_2026-08-01,7L 624,AZG,2026-08-01,18:25,GYD,Cancelled,,departure,
EK 9841_2026-08-01,EK 9841,UAE,2026-08-01,18:35,DWC,Dep 05:09 (02/08/2026),,departure,
CI 5824_2026-08-01,CI 5824,CAL,2026-08-01,18:50,TPE,Dep 19:00,,departure,
CI 5838_2026-08-01,CI 5838,CAL,2026-08-01,19:20,TPE,Dep 21:12,,departure,
5Y 8510_2026-08-01,5Y 8510,GTI,2026-08-01,19:30,ANC,Dep 22:40,,departure,
TK 6227_2026-08-01,TK 6227,THY,2026-08-01,19:30,IST,Dep 20:18,,departure,
2C 575_2026-08-01,2C 575,CMA,2026-08-01,19:30,"ESB,CDG",Dep 19:16,,departure,
AK 8546_2026-08-01,AK 8546,AXM,2026-08-01,19:45,KUL,Dep 01:33 (02/08/2026),,departure,
SV 973_2026-08-01,SV 973,SVA,2026-08-01,19:45,RUH,Dep 19:55,,departure,
SQ 7867_2026-08-01,SQ 7867,SIA,2026-08-01,19:45,SIN,Dep 19:44,,departure,
EK 9793_2026-08-01,EK 9793,UAE,2026-08-01,19:50,DWC,Dep 03:14 (02/08/2026),,departure,
BR 6820_2026-08-01,BR 6820,EVA,2026-08-01,20:15,TPE,Cancelled,,departure,
K4 232_2026-08-01,K4 232,CKS,2026-08-01,20:25,"LEJ,CVG",Dep 20:40,,departure,
3S 631_2026-08-01,3S 631,BOX,2026-08-01,20:25,"DWC,FRA",Dep 20:23,,departure,
HE 1710_2026-08-01,HE 1710,HGO,2026-08-01,20:30,GYD,Dep 22:40,,departure,
FX 5012_2026-08-01,FX 5012,FDX,2026-08-01,20:45,"ANC,MEM",Dep 20:47,,departure,
EY 938_2026-08-01,EY 938,ETD,2026-08-01,20:50,AUH,Dep 17:43,,departure,
5X 059_2026-08-01,5X 059,UPS,2026-08-01,21:00,"ANC,ONT",Dep 20:55,,departure,
RH 351_2026-08-01,RH 351,HKC,2026-08-01,21:20,MNL,Dep 23:25,,departure,
EY 926_2026-08-01,EY 926,ETD,2026-08-01,21:20,AUH,Dep 23:17,,departure,
EK 9011_2026-08-01,EK 9011,UAE,2026-08-01,21:25,DWC,Cancelled,,departure,
QR 8441_2026-08-01,QR 8441,QTR,2026-08-01,21:30,DOH,Dep 21:55,,departure,
CX 067_2026-08-01,CX 067,CPA,2026-08-01,21:50,"NQZ,FRA",Dep 22:17,,departure,
CV 244_2026-08-01,CV 244,CLX,2026-08-01,21:55,"ANC,LAX,LUX",Dep 01:51 (02/08/2026),,departure,
7L 648_2026-08-01,7L 648,AZG,2026-08-01,21:55,GYD,Cancelled,,departure,
CX 3238_2026-08-01,CX 3238,CPA,2026-08-01,23:10,XMN,Dep 23:45,,departure,
TK 6691_2026-08-01,TK 6691,THY,2026-08-01,23:25,"CIT,IST",Dep 03:13 (03/08/2026),,departure,
CX 054_2026-08-01,CX 054,CPA,2026-08-01,23:30,PVG,Dep 04:01 (02/08/2026),,departure,
5X 061_2026-08-01,5X 061,UPS,2026-08-01,23:30,"TPE,ANC,SDF",Dep 23:18,,departure,
LD 681_2026-08-02,LD 681,AHK,2026-08-02,00:05,TPE,At gate 23:51 (01/08/2026),,arrival,
KZ 203_2026-08-02,KZ 203,NCA,2026-08-02,00:10,NRT,At gate 23:56 (01/08/2026),,arrival,
K4 200_2026-08-02,K4 200,CKS,2026-08-02,00:10,"CVG,NRT",At gate 02:36,,arrival,
K4 703_2026-08-02,K4 703,CKS,2026-08-02,00:10,TLV,At gate 00:24,,arrival,
TH 642_2026-08-02,TH 642,RMY,2026-08-02,00:15,BKI,Cancelled,,arrival,
LD 217_2026-08-02,LD 217,AHK,2026-08-02,00:30,NGO,At gate 00:13,,arrival,
LD 572_2026-08-02,LD 572,AHK,2026-08-02,00:30,"PEN,SGN",At gate 00:18,,arrival,
3S 738_2026-08-02,3S 738,BOX,2026-08-02,00:30,"LEJ,HAN",At gate 00:16,,arrival,
QR 8082_2026-08-02,QR 8082,QTR,2026-08-02,00:40,DOH,At gate 00:33,,arrival,
LD 456_2026-08-02,LD 456,AHK,2026-08-02,00:45,"CEB,MNL",At gate 01:10,,arrival,
TH 3092_2026-08-02,TH 3092,RMY,2026-08-02,00:45,PEN,At gate 00:03,,arrival,
TK 6690_2026-08-02,TK 6690,THY,2026-08-02,00:55,"IST,AMM",Cancelled,,arrival,
ET 3794_2026-08-02,ET 3794,ETH,2026-08-02,00:55,MST,Cancelled,,arrival,
LD 209_2026-08-02,LD 209,AHK,2026-08-02,01:00,NRT,At gate 00:41,,arrival,
LD 769_2026-08-02,LD 769,AHK,2026-08-02,01:00,PEK,At gate 00:36,,arrival,
CI 5825_2026-08-02,CI 5825,CAL,2026-08-02,01:00,TPE,At gate 03:01,,arrival,
KE 313_2026-08-02,KE 313,KAL,2026-08-02,01:10,ICN,At gate 01:01,,arrival,
TH 3507_2026-08-02,TH 3507,RMY,2026-08-02,01:10,KUL,At gate 01:36,,arrival,
LD 783_2026-08-02,LD 783,AHK,2026-08-02,01:15,PVG,At gate 01:03,,arrival,
CX 035_2026-08-02,CX 035,CPA,2026-08-02,01:15,"KIX,ICN",At gate 01:33,,arrival,
8K 525_2026-08-02,8K 525,KMI,2026-08-02,01:20,"BKK,HAN",At gate 01:25,,arrival,
LD 326_2026-08-02,LD 326,AHK,2026-08-02,01:25,SIN,At gate 01:27,,arrival,
LD 842_2026-08-02,LD 842,AHK,2026-08-02,01:30,BKK,At gate 01:20,,arrival,
CX 048_2026-08-02,CX 048,CPA,2026-08-02,01:45,"DAC,HAN",At gate 02:32,,arrival,
K4 254_2026-08-02,K4 254,CKS,2026-08-02,02:00,"CVG,ICN",At gate 11:06,,arrival,
MS 509_2026-08-02,MS 509,MSR,2026-08-02,02:00,CAI,At gate 03:37,,arrival,
EK 9036_2026-08-02,EK 9036,UAE,2026-08-02,02:00,DWC,Cancelled,,arrival,
LD 721_2026-08-02,LD 721,AHK,2026-08-02,02:40,CTU,At gate 02:24,,arrival,
5Y 8294_2026-08-02,5Y 8294,GTI,2026-08-02,02:45,DMM,At gate 05:03,,arrival,
ES 729_2026-08-02,ES 729,DHX,2026-08-02,02:55,BAH,Cancelled,,arrival,
MH 6012_2026-08-02,MH 6012,MAS,2026-08-02,02:55,KUL,At gate 12:13 (04/08/2026),,arrival,
MB 501_2026-08-02,MB 501,MNB,2026-08-02,03:00,NVI,Cancelled,,arrival,
CX 3244_2026-08-02,CX 3244,CPA,2026-08-02,03:25,DEL,At gate 03:58,,arrival,
QY 548_2026-08-02,QY 548,BCS,2026-08-02,03:25,"LEJ,DEL",At gate 06:20,,arrival,
3S 712_2026-08-02,3S 712,BOX,2026-08-02,03:35,"LEJ,DXB",At gate 06:00,,arrival,
RH 352_2026-08-02,RH 352,HKC,2026-08-02,03:45,MNL,At gate 05:06,,arrival,
QR 8452_2026-08-02,QR 8452,QTR,2026-08-02,03:45,"DOH,SYD",At gate 04:39,,arrival,
QR 8406_2026-08-02,QR 8406,QTR,2026-08-02,03:50,DOH,At gate 03:23,,arrival,
CX 3239_2026-08-02,CX 3239,CPA,2026-08-02,03:55,XMN,At gate 04:45,,arrival,
ES 835_2026-08-02,ES 835,DHX,2026-08-02,03:55,MCT,Cancelled,,arrival,
5X 022_2026-08-02,5X 022,UPS,2026-08-02,04:00,"PHL,CGN,CDG",At gate 04:09,,arrival,
QR 8430_2026-08-02,QR 8430,QTR,2026-08-02,04:00,DOH,At gate 03:26,,arrival,
N8 512_2026-08-02,N8 512,NCR,2026-08-02,04:15,AUH,Cancelled,,arrival,
N8 597_2026-08-02,N8 597,NCR,2026-08-02,04:15,JED,At gate 02:02 (03/08/2026),,arrival,
HJ 125_2026-08-02,HJ 125,TMN,2026-08-02,04:50,SYD,At gate 04:36,,arrival,
3S 582_2026-08-02,3S 582,BOX,2026-08-02,05:15,"LEJ,ICN",At gate 05:15,,arrival,
CI 5833_2026-08-02,CI 5833,CAL,2026-08-02,05:20,TPE,At gate 04:39,,arrival,
CV 7855_2026-08-02,CV 7855,CLX,2026-08-02,05:20,"LUX,SGN",At gate 06:00,,arrival,
SR 814_2026-08-02,SR 814,XKY,2026-08-02,06:25,MNL,At gate 07:15,,arrival,
ES 697_2026-08-02,ES 697,DHX,2026-08-02,06:40,BAH,At gate 03:47,,arrival,
EK 9860_2026-08-02,EK 9860,UAE,2026-08-02,06:55,DWC,At gate 07:32,,arrival,
CX 2083_2026-08-02,CX 2083,CPA,2026-08-02,07:00,"ORD,ANC",At gate 10:05,,arrival,
QY 672_2026-08-02,QY 672,BCS,2026-08-02,07:00,LEJ,At gate 08:12,,arrival,
FX 169_2026-08-02,FX 169,FDX,2026-08-02,07:05,"MEM,ANC,SIN",At gate 07:37,,arrival,
K4 273_2026-08-02,K4 273,CKS,2026-08-02,07:05,"LGG,TLV",At gate 07:44,,arrival,
